"Control"	"RNA_Control_Cal33"	"RNA_J_03_U_T_PT"	"RNA_J_05_U_T_PT"	"RNA_J_06_U_T_PT"	"RNA_J_08_U_T_PT"	"RNA_J_10_U_T_PT"	"RNA_J_13_U_T_PT"	"RNA_J_19_U_T_PT"	"RNA_J_22_U_T_PT"	"RNA_J_31_M_T_PT"	"RNA_J_32_M_T_PT"	"RNA_J_33_M_T_PT"	"RNA_J_35_M_T_PT"	"RNA_J_36_M_T_PT"	"RNA_J_37_M_T_PT"	"RNA_J_38_M_T_PT"	"RNA_LMU_KKG_01_PT"	"RNA_LMU_KKG_01_Rez"	"RNA_LMU_KKG_02_PT"	"RNA_LMU_KKG_02_Rez"	"RNA_LMU_KKG_03_PT"	"RNA_LMU_KKG_03_Rez"	"RNA_LMU_KKG_04_PT"	"RNA_LMU_KKG_04_Rez"	"RNA_LMU_KKG_05_PT"	"RNA_LMU_KKG_05_Rez"	"RNA_LMU_KKG_06_PT"	"RNA_LMU_KKG_06_Rez"	"RNA_LMU_KKG_07_PT"	"RNA_LMU_KKG_07_Rez"	"RNA_LMU_KKG_08_PT"	"RNA_LMU_KKG_08_Rez"	"RNA_LMU_KKG_09_PT"	"RNA_LMU_KKG_09_Rez"	"RNA_LMU_KKG_10_PT"	"RNA_LMU_KKG_10_Rez"	"RNA_LMU_KKG_11_PT"	"RNA_LMU_KKG_11_Rez"	"RNA_LMU_KKG_12_PT"	"RNA_LMU_KKG_12_Rez"	"RNA_LMU_KKG_13_PT"	"RNA_LMU_KKG_13_Rez"	"RNA_LMU_KKG_14_PT"	"RNA_LMU_KKG_14_Rez"	"RNA_LMU_KKG_15_PT"	"RNA_LMU_KKG_15_Rez"	"RNA_LMU_KKG_16_PT"	"RNA_LMU_KKG_16_Rez"	"RNA_LMU_KKG_17_PT"	"RNA_LMU_KKG_17_Rez"	"RNA_LMU_KKG_18_Rez"	"RNA_LMU_KKG_20_PT"	"RNA_LMU_KKG_20_Rez"	"RNA_LMU_KKG_21_PT"	"RNA_LMU_KKG_21_Rez"	"RNA_LMU_KKG_ADJ_01"	"RNA_LMU_KKG_ADJ_02"	"RNA_LMU_KKG_ADJ_03"	"RNA_LMU_KKG_ADJ_04"	"RNA_LMU_KKG_ADJ_05"	"RNA_LMU_KKG_ADJ_06"	"RNA_LMU_KKG_ADJ_07"	"RNA_LMU_KKG_ADJ_08"	"RNA_LMU_KKG_ADJ_09"	"RNA_LMU_KKG_ADJ_10"	"RNA_LMU_KKG_ADJ_11"	"RNA_LMU_KKG_ADJ_12"	"RNA_LMU_KKG_ADJ_13"	"RNA_LMU_KKG_ADJ_14"	"RNA_LMU_KKG_ADJ_15"	"RNA_LMU_KKG_ADJ_16"	"RNA_LMU_KKG_ADJ_17"	"RNA_LMU_KKG_ADJ_18"	"RNA_LMU_KKG_ADJ_19"	"RNA_LMU_KKG_ADJ_20"	"RNA_LMU_KKG_ADJ_21"	"RNA_LMU_KKG_ADJ_22"	"RNA_LMU_KKG_ADJ_23"	"RNA_LMU_KKG_ADJ_24"	"RNA_LMU_KKG_ADJ_25"	"RNA_LMU_KKG_ADJ_26"	"RNA_LMU_KKG_ADJ_27"	"RNA_LMU_KKG_ADJ_28"	"RNA_LMU_KKG_ADJ_29"	"RNA_LMU_KKG_ADJ_30"	"RNA_LMU_KKG_ADJ_31"	"RNA_LMU_KKG_ADJ_32"	"RNA_LMU_KKG_ADJ_33"	"RNA_LMU_KKG_ADJ_34"	"RNA_LMU_KKG_ADJ_35"	"RNA_LMU_KKG_ADJ_36"	"RNA_LMU_KKG_ADJ_37"	"RNA_LMU_KKG_ADJ_38"	"RNA_LMU_KKG_ADJ_39"	"RNA_LMU_KKG_ADJ_40"	"RNA_LMU_KKG_ADJ_41"	"RNA_LMU_KKG_ADJ_42"	"RNA_LMU_KKG_ADJ_43"	"RNA_LMU_KKG_ADJ_44"	"RNA_LMU_KKG_ADJ_45"	"RNA_LMU_KKG_ADJ_46"	"RNA_LMU_KKG_ADJ_47"	"RNA_LMU_KKG_ADJ_48"	"RNA_LMU_KKG_ADJ_49"	"RNA_LMU_KKG_ADJ_50"	"RNA_LMU_KKG_ADJ_51"	"RNA_LMU_KKG_ADJ_52"	"RNA_LMU_KKG_ADJ_53"	"RNA_LMU_KKG_ADJ_54"	"RNA_LMU_KKG_ADJ_55"	"RNA_LMU_KKG_ADJ_56"	"RNA_LMU_KKG_ADJ_57"	"RNA_LMU_KKG_ADJ_58"	"RNA_LMU_KKG_ADJ_59"	"RNA_LMU_KKG_ADJ_60"	"RNA_LMU_KKG_ADJ_61"	"RNA_LMU_KKG_ADJ_62"	"RNA_LMU_KKG_ADJ_63"	"RNA_LMU_KKG_ADJ_64"	"RNA_LMU_KKG_ADJ_65"	"RNA_LMU_KKG_ADJ_66"	"RNA_LMU_KKG_ADJ_67"	"RNA_LMU_KKG_ADJ_68"	"RNA_LMU_KKG_ADJ_69"	"RNA_LMU_KKG_ADJ_70"	"RNA_LMU_KKG_ADJ_72"	"RNA_LMU_KKG_ADJ_73"	"RNA_LMU_KKG_ADJ_74"	"RNA_LMU_KKG_ADJ_75"	"RNA_LMU_KKG_ADJ_76"	"RNA_LMU_KKG_ADJ_77"	"RNA_Lue_01_PT"	"RNA_Lue_01_Rez_2"	"RNA_Lue_02_Rez_1"	"RNA_Lue_02_Rez_2"	"RNA_Lue_03_PT"	"RNA_Lue_03_Rez_1"	"RNA_Lue_04_PT"	"RNA_Lue_04_Rez_1"	"RNA_Lue_05_Rez_1"	"RNA_Lue_05_Rez_2"	"RNA_Lue_06_PT"	"RNA_Lue_06_Rez_1"	"RNA_Lue_07_PT"	"RNA_Lue_07_Rez_1"	"RNA_Lue_08_PT"	"RNA_Lue_08_Rez_1"	"RNA_Lue_09_PT"	"RNA_Lue_09_Rez_1"	"RNA_Lue_10_Rez_1"	"RNA_Lue_10_Rez_2"	"RNA_Lue_11_PT"	"RNA_Lue_11_Rez_1"	"RNA_Lue_12_PT"	"RNA_Lue_12_Rez_1"	"RNA_Lue_13_PT"	"RNA_Lue_13_Rez_1"	"RNA_Lue_14_PT"	"RNA_Lue_14_Rez_1"	"RNA_Lue_15_PT"	"RNA_Lue_15_Rez_1"	"RNA_Lue_16_PT"	"RNA_Lue_16_Rez_1"	"RNA_Lue_17_PT"	"RNA_Lue_17_Rez_1"
"CORO1A"	1.90256410872431	1.7210672439401	1.87500347188093	1.72532497219603	1.08777850233527	3.47816366951097	4.85673516280533	3.27570452923148	1.92811862303238	2.53745113915353	3.0453066631918	2.02376739154496	4.37967502052272	3.15911698337373	2.85833476027217	2.47965999401773	2.28436813885931	3.96976450541323	0.923883179992267	2.00367778731008	1.64585795360195	2.04479207342659	0.841573857693353	0.780980261062988	0.422821801549677	3.15272615327841	0.99809438456296	2.20832153692559	1.64368074739064	0.242906102986496	1.00825165556618	1.67573465028879	2.12012596238216	2.34425783802069	2.76957330215011	3.99572410394595	2.60264500834602	1.70443820565496	2.62581800164203	1.90015462902516	0	3.53368431524008	2.36434158262085	1.51004741642574	2.59335042421079	1.31279236207974	3.61548833604562	2.165597807122	3.39595268979024	1.94603872445647	1.12991271893501	0.973691351596035	0.226723068503305	1.75353650724089	0.757524261270584	3.3251981496716	1.90826223488314	2.80155560134985	2.68362819132309	3.3647783167996	4.35930307703845	1.19428944399785	1.14482430123805	1.144230448371	3.24828480198028	2.70843358800313	0.0284291191175575	0.971395299359463	0.44992157422694	1.75032179635611	3.15156336512433	0.67362064284165	3.27458923140512	0.623512932183069	2.82469841477374	2.59569389083737	3.27775895529434	1.33786691190164	1.27162945582173	1.76881568996079	2.33861067658258	3.56191287198376	1.70101978686999	3.17524018568887	0.0583442061538125	0.884857328813039	1.46523373444415	2.50576519642632	1.07447529427202	2.90945323768832	2.8170290722316	0.0866492713523834	0.21991999787558	3.22606178006485	2.02213341153145	2.36308751335378	4.00437905010375	0.214911854389496	3.4488181127055	0.864390212746919	1.86636520913453	1.53921788283108	4.44717138913135	0.340565687056025	5.05135543841006	3.95745757998604	2.9861941051045	1.89921469488437	1.66833383330097	3.43763150915634	3.72112719449644	2.04426225974965	1.28670730438754	0.690791633571077	2.06348464964541	0.664522889387222	3.3884106783289	0.0765235232648435	3.22963821624336	1.09867354999153	0.83848873978248	1.10817181065059	1.2241878711688	1.13242022690839	2.95137946923134	3.65966658511829	3.02007259141374	2.40497966794421	4.05760137899402	2.40956961558289	2.55970838475392	0.972829381934002	2.12163678677974	1.92348275918878	2.49997774816618	2.42521731346752	3.15741872976255	0.921719662304332	3.94441001648204	2.96607030233952	3.16485593379369	2.58116490209099	2.80140287934486	1.95102336239029	5.56475482987134	3.80375100334858	3.52367711616047	1.2351290291718	0.0475314090897721	1.30193116026312	2.74589537802466	1.68779036410101	3.89974118757453	1.33164216527826	1.30874820598294	3.78046297041828	1.86639765441981	1.00273203997634	1.79597053957134	2.99844826862592	2.45251004065332	1.52874833194313	2.72478864159581	2.83452090664073	3.40744806648556	1.94247171648106
"CD1B"	0	0	0	0	0.226640462553193	0.261018033331885	0	0	0	0.1481258388124	0.102400136284701	0.114974628106596	0.188626268756058	0.561001508825772	0.162243556989281	0.0943009389840467	0	0.290042151109021	0	0	0	0	0	0	0	0	0.167564746307602	0	0	0	0	0	0	0	0	0	0	0	0	0.43644118115341	0	0.22084007099897	0.766384837290766	0	0	0	0	0	0.177614236355716	0	0	0	0	0	0	0	0	0	0	0.139548078193567	1.32760056995126	0	0	0.128145560091417	0	0	0	0	0	0	0	0	0.0868774975207141	0	0.22199088404286	0	0.455455848712687	0	0	0	0	0	0	0	0	0	0	0	0	0	0.740988849277288	0	0	0.114997275031491	0	0	0	0	0	0	0	0	0	0	0.147274131933242	0.277361130309375	0.426564267361326	0.164996039246417	0	0.302935483077166	0.0851458805139258	0	0	0	0	0	0	0	0	0	0.0663882064642267	0	0	0	0	0	0.24744390176327	0	0.186325598076747	0.112031501331473	0.629439623661034	0	0.109737650328009	0	0.227580904390236	0.108924508731535	0	0	0	0	0	0	0	0	0.365322998710962	0.330642148485034	0.533663012823089	0	0	0	0.141194720065754	0.155311436524343	0.4112081978937	0	0	0.351586494862618	0.26720976908204	0	0	0.819635487487641	0	0	0	0.418141362449025	0.175635733029558	0
"IL12RB1"	0	0.113632496224641	0.247884991278893	0.495094426228771	0	0.983654348748715	1.89338279280741	0.730742543916613	0.379047540398939	0.98897837595557	1.63953132356099	0.754048571573574	2.20183958735883	1.33689975833609	0.907625221213901	0.917699073185017	1.10719438991639	1.83548432875348	0.150779313424991	0	0.0930273487775522	0.470672213081998	0	0.464098394468826	0	0.763714954722213	0	0.700999818984427	0.351801306460739	0.0578467205607625	0	0.0587251724312303	0.695521743062334	0.460536037892212	0.767977620742595	1.0052231883768	1.10867097697307	0.089260845954796	0.509999801841996	0.698972306143964	0	1.38276628766308	1.33828634304581	0.535103394010444	0.638128531088479	0.0802578825248226	1.06325648961589	1.01255866220162	1.57734712839492	0.180975295303341	0.0976377626368507	0	0.0765248914297835	0.612965779193908	0.246571046333782	1.00886547681655	0.316177029316433	0.409237764712164	1.03006269972652	1.28299957475946	1.56981332915361	0.389488617775081	0.106873571258915	0.193277200540316	1.26678174419432	0.391521385139348	0	0.097426065902192	0.245433596999782	0.458471251088706	1.0537411178749	0.0764386945044829	1.23504751604317	0.116569700654871	1.54651322943356	1.90934839207444	1.06600374592873	0.236002707714747	0.197535810466682	0.279666217171553	0.674724579141517	1.00328272170109	0.645134428227343	0.932049073221077	0	0.0575001807706844	0	1.25926404931869	0.0450920400452238	0.456908106588647	1.11225908433505	0	0.234133395612482	1.0923387092532	0.675040867086293	1.38629611868843	2.13032896258439	0.0730551622166004	1.65691275851219	0.0534255664090039	0.180784391078699	1.6724131214441	2.19370142015401	0	2.24267018068592	1.54826546405462	0.397852237132435	0.856615260894743	0.138087041449262	1.64570811357576	1.36231165352878	0.536812851092279	0.263386620875108	0	0.311866940296316	0	1.71157463812696	0	2.15637169769288	0.507109593781773	0.186162029726075	0.413999106590342	0	0.065522681479127	1.71552265789557	1.74411027735754	1.5853466873418	0.91855797363361	2.12505624751701	0.639239573541852	0.776798841681706	0.0944360736547695	0.990582433686282	0.134035579333339	0.758841262154384	0.543075139134255	1.65324991740295	0.298194936651194	1.66316970903328	1.07408201928027	1.29550204902884	0.604783004209917	0.631844652526032	0.435286146678262	3.15946934392176	1.20058972492	1.98235915121024	0.141001095011914	0	0	0.350481405639849	0.14057319614526	1.93630098031053	0.298246560909449	0.110075878537319	1.44595495312094	0.440143211824012	0.117069961034723	0.849050490628037	0.974356766117871	0.490090521493183	0.561135475464283	0.747234420750176	0.410944543815239	0.994006876861436	0.469567193994321
"BTK"	0.0468612031560185	0	0.838121600434145	1.02155292633631	0.75652803541684	2.70225437457701	3.97561661395242	1.81445444567386	2.14248336522518	1.55205731122362	1.92955431573285	1.94326535584098	2.05088334732721	3.10939767112841	2.42505963470037	1.20028587990654	1.71977485707291	2.74652603731977	0.130341813802469	0	2.24203781619786	0.32312330531044	0.444855739087179	0.223344697909295	0	1.79854909702732	1.36538851470929	1.03670939319541	0	0.130675246416279	0	0	2.96704167430324	0	2.27793715245149	2.67560797844971	3.37769127342049	0	2.78743831552776	2.40456937859322	0	1.59298940562812	1.73437146164739	1.19290807530891	1.34187704303367	0.465095785009683	3.09133577213117	1.65253880959101	2.92697215039149	0.984603203084719	0.371336935349767	0.549485834550073	0.465671532023631	1.98456164451889	0.370921984768214	0.532513461713412	0.797865472854224	2.0018170117211	2.41057827764343	2.46151913006271	3.85533834485218	0.102869061807309	0	0.852002034217028	3.34166487552117	1.70932195995452	0	0.996657735181887	0.766019240805875	1.05693444899683	1.85322640386364	0.356318501001116	2.56392980245265	0.713345654897675	1.81912615148117	1.12798978273285	2.82951755974998	0.865678147405516	0.528472302087094	1.55439631578184	1.88591127924211	2.56544802467077	0.418371319344824	0.59632836750198	0.217941650063776	0.234498868039869	1.0138273985691	1.44967388063135	0.110948488629396	0.381683173462725	3.1047782917524	0.151782199924459	0	2.16660523042276	2.33947606486831	2.26920913254345	1.96702838994764	0.335804505049674	2.31064695154371	0	0.318306427859512	1.32665584214861	4.26028525747301	0	3.85633100176833	3.45638747041555	1.96300387672993	1.61918244269851	2.00102034583664	2.79670842286868	2.98074080192048	2.50351945670128	1.02003417634337	0	1.00543663855828	0.742658187561674	2.39725753647362	0.149827745616816	2.86491550575298	0.259196545790809	0.91963755398781	0.633862675563712	0.883957014978176	0.382994761287839	3.25800869029271	1.54461001546038	2.820124011285	1.67489176855163	4.27494407725634	1.64397206238703	1.98440633612416	0.91659205542461	2.03580968873974	1.08096595104638	1.38158738637272	1.81177433452554	1.12109632227577	0.940133666803524	1.5363752319488	2.3207639475036	2.99660043466222	2.59279260050188	1.30450461683797	0.959241935711863	4.02288318480521	4.0290565098491	3.26750748321531	0.958761770719101	0	1.47189809559054	2.15936212690648	2.37104971748703	2.7986258185993	2.34459332989987	0.786880691154294	3.16805501907913	0.776163800759043	1.05239363446094	1.14797871437807	1.53394203710418	1.18087602825915	0.713568253849922	1.47185856724808	1.09626657656109	2.69394341811164	0.509515462111497
"IL21"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PIK3R6"	0	0	0.323493435110728	0	0	0.678456872984809	1.27795143107084	0.710065159430035	0.204674114766899	0.530449350034956	1.05623113481234	0.176948230466959	0.816358042555639	0.486714373030702	0.819727851802465	0.338521399425515	0.37060288245136	1.04746091249364	0	0.278634260032676	0.400756503183251	0.294941230509676	0	0.084656192719857	0	0.587898761361556	0.334252472800414	0.267689197983844	0.37407907644811	0	0.0546609665380988	0.0534839555845213	0.364537695142694	0	1.35304827767843	0.494245600468205	0.735635682170943	0.190190048024886	0.643990988901628	0.372792779933225	0	0.703531317021264	0.334292524092796	0.107935549753148	0.208860569137507	0.0915590269988931	0.796635959628706	0.375958013916125	0.803727965616601	0.223591832697215	0.255798003445407	0.207870367907056	0	0.279235928460055	0.0318045135100403	0.475702307321934	0.489490529101548	0.791953229834615	0.290552978478746	0.294683674752668	0.786648214345948	0.0967246828319889	0.173958902726802	0	0.517418821617517	0.559882352585681	0	0	0	0.157107109700491	0.333087065602842	0	0.421029894422667	0.0251181182988001	1.05943488671058	0.512382653765445	0.461706658978182	0	0.207406875105706	0.496263943001501	0.139406625432946	1.13206613365358	0.159662766514617	0.457330574723494	0	0	0	0.377009328739158	0	0.188807278171827	0.557634570904112	0	0	1.18093266221731	0.657792726171281	0.502305139171497	0.431156515429206	0.0791835197828148	0.607748353598776	0.0486463327062918	0.0304406125842331	0	0.774482203718406	0	0.853412065772093	0.719566355634172	0	0.177290202928864	0	1.17369288470151	0.663111400876274	0.348657345374851	0.0736406562722936	0	0.181117820653574	0	0.630382171955665	0.0278971524352457	0.871191529126534	0.201502130825962	0.0565932387810787	0.204199575533481	0	0	1.23746582220304	0.879805340166703	0.641269486035131	0.170322489313321	0.911933895944562	0.271291799256316	0.364618373697707	0.149056411255095	0.137798590286613	0.0417055799373734	0.459971872338688	0.438537716302953	0	0.0592749718186655	0.347918460078825	0.874961386393242	0.773309405016467	0.440286757591725	0.220055011687503	0.0612287334995645	1.18672619880068	0.694267780832251	0.94788156322713	0	0	0.107840499045158	0.424460996902013	0.422086570471866	0.842043139246677	0.226735397343942	0	0.458886964038764	0.164170974577282	0.0716350036717927	0.21379767447777	0.317147748632948	0	0.114253737290786	0.194287552616373	0.243615466303578	0.600441991117981	0.471352925027067
"PYHIN1"	0	0.0277938489276241	0.883068654971718	0.740881807708535	0.80878207183068	1.7807434724561	3.37171692314894	0.648862072113739	0.842700520633747	1.12431688458416	1.15501669121542	1.82459231626493	2.10333011285653	3.12678953514504	1.69180749177048	0.808124703607419	1.48425931765221	1.92450621602949	0	0.93760202016637	0.764104071841566	0	0.399539720259914	0.672386416968421	0	1.08241988059279	0.839354979654648	0.536641797593622	0	0.201292592069173	0	0	0.894408804355433	0	1.87092610232399	2.35158621219471	2.06297995685823	0	0.556178255514258	1.62033772938715	0	1.14146810578819	1.72617945983874	1.06273721339009	1.33074768755833	0.145021328068812	2.70595203243606	2.01887377264346	2.10673725196621	0.44711259240238	0.542663185852941	0.168803752095494	0	1.287670866268	0.616452744223891	1.86636481345582	0.90748832459257	2.07875396038227	2.30952401087596	2.73545805609202	3.07516309646712	0.201847113370486	0.739357330142122	0.522547949709542	3.41042346831731	2.03440484533222	0	0.758585462288191	0.100179741188371	0.497532660742426	1.48514805094577	0.424769482228549	1.73553040886638	0.765803741476837	1.72770093045087	2.5507620509396	2.82465259583752	0.471153116291022	0.736781494533182	1.16383939994966	0.915452827650346	2.34125425486132	0.609350270111073	1.75344109003906	0.0909279339050306	0.12723838283159	1.52417302751564	1.4288563242203	0.335309454306243	0.595659283671905	2.52099971385703	0.0840805970927169	0	2.03786081511923	1.52027740598895	1.73612425768395	1.44040796289602	0.0796832594108919	2.92434582612347	0.484453710397848	1.04526891420319	0	3.44134204497903	0	3.05011855314168	2.58536111037876	1.13550006604728	1.83541115955674	0.294762475231341	1.95546271986911	2.09105898291734	1.40515535379695	0.208023999774771	0	0.916879396313937	0.169948084378304	2.45693017888234	0.0835428949309257	2.70924607472964	1.43369659636473	0.216020206224097	0.786351292006323	0.129008631477082	0	3.1429041648129	1.75115518195929	2.72991967841631	0.915583616946528	2.58073619293206	0.684800787892063	1.95469883919151	0.746658455799914	0.852295338420513	0.079346022424889	1.9361660239982	0.735146074434307	0	0.400487652971418	2.17462245504484	1.348861265473	1.31843138460454	1.17087558453817	1.36325519682662	1.17003528324805	3.63551365119979	2.73188812136638	2.87399741068497	0.139474734048951	0	0.438637779488485	1.47852767126137	0.776155376587123	2.80188230593043	1.03917138947461	0.746795160830138	1.63492916122966	0.357250203475667	0.202516771218475	0.788085123834763	0.923153745353812	1.24705981318317	0.769681197775316	1.41627119724723	0.766132068166518	1.92655399023151	1.09331948156094
"GAPT"	0	0	0.359806757545303	0	0.374165901899595	1.66124794353007	2.77252081590279	0.0800681866612546	0.360236156163621	0.685868404251377	0.270800412609425	0.447643726286263	1.23749213243659	1.60443195235238	1.75999265252516	0.745974736275481	0.511544953972726	0.842508245445241	0.0595477164230275	0	0.48875766569121	0.093714307792436	0.044476656640961	0	0	0.780889580656441	0.771741935547983	1.31318837506556	0	0	0	0	0.364550021325038	0.456620084757398	0	1.75755668893945	1.04977293936087	0	0.465734212928248	1.15970344976911	0	0.785237497938838	0.386551624249744	0.596722418609776	1.15568965876224	0.187941265338244	1.20243025988064	0.743892341672101	0.986475741296104	0	0	0	0.140859784651335	0.586815654042144	0.462795730477413	0.52363521801454	0.278942260002185	1.20709508930999	1.19279511042509	1.55631904781652	2.43921061406668	0	0.364393134780795	0.216616276539073	1.29538273168973	0.538102061149758	0	0.336433077564116	0.15018530713096	0.271128022303081	1.18063737760945	0	1.62842226726434	0	1.18251115482895	0.27420439966635	0.992231126191537	0.236225637695291	0.335181376572169	0.90985219583347	0.829276426214066	0.070512982166938	0.230025894151816	0.973727347650285	0	0.372601129403982	0.274017090670939	0.417674858411122	0	0	1.53203712167851	0	0.121640101888086	1.04170207596685	0.490908944297729	0.26902356836508	0.59757884613516	0.134837321940905	1.26809538928617	0	0.291182710600405	0	2.3802620481949	0	2.46444139059721	2.11943918357236	2.32697762507232	0.877338275371865	0.1271538423597	2.03179675167722	0.851694280419554	0.303368114915188	0.107361133858961	0	0.102125965951472	0	1.27187084675901	0.0410971631191759	1.75603137290593	0.3110566363191	0.160987288715563	0.402042138374274	0.0647242291654867	0	0.621201829056022	1.16247109021499	2.17127184973022	0.43099814684033	3.07823732947399	0.672711363269095	1.4887098573176	0.175622959678817	0.53043636513284	0.381514849720539	1.82455606584977	0.757931261010692	0	0.151143135220176	2.10257348181397	1.1798549630615	1.49713764788079	1.14854239299303	0.221864710648514	0.226893197199544	1.43069152580536	2.70832586937274	1.08537774410551	0.0851934801853434	0	0.1691130165728	0.798612962836654	0.580351017637388	1.97909758132939	0.733529622836452	0	1.49357868137037	0.0289425073046593	0.406600885303686	1.14512635455636	0.491981330189667	0.701825814932243	0.258944585086701	0.369173866768424	0.287203944252168	1.84591230988995	1.37394938511277
"GNG8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35717136441918	0	0	0	0	1.7144969918433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24787891658162	0	0	0	0	0	0	0	0	0	0
"CTD.2545M3.6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CLEC4C"	0	0	0	0	0	0.276999213649258	0.470269255158835	0	0	0	0.150460894073683	0	1.16213976929508	0.887040911810638	0.341742147382724	0.100778548797351	0.230794483166848	0.87313518889871	0	0	0.295372739149483	0	0	0.461748561549098	0	0	0.315449140634546	0	0	0	0	0	0	0	0	0.212701307506773	0	0	0.436721534795531	0.665363662147155	0	0.332233592049722	0.247403796028382	0	0	0	0.523313038327047	0	1.23837661127471	0	0	0	0	0.474351932263626	0	0	0	0.341121578770466	0.438254521164813	0.722373339267029	2.10098504614196	0	0.529038306425963	0	0	0	0	0	0	0	0.646697231028096	0	0.150303607974878	0	0	0	0	0	0.0790018775194137	0.340563408370517	0	0	0	0.74627062449432	0	0	0	0	0	0.499818850246557	1.41740536199712	0	0	0	0	0	0	0	0.180356673924953	0	0	0.993511336151125	1.62354664351179	0	0.466903756881031	0.112527999789296	0.244391466093494	0	0	0.608454437974579	0	0.464908696141721	0	0	0	0	0.380626395177251	0	0.634069993328932	0	0	0.199184219146331	0	0	0	0.656516506362793	0.893942278895562	0	0	0.313036834548635	0.867396770196383	0	0.360885631598493	0.274128047343188	0	0.46883768850281	0	0	0.687347406687512	0.322502750127928	0.286870504916636	0.854868582682431	0	0.108591362822836	1.22112414728718	1.40535961277382	0.263432294342971	0	0	0	0.35136599706444	0.314274239944019	0.234368878389322	0.377287032417199	0	1.90362178781224	0	0	0.284837459692317	0.65694844331737	0.469883892958821	0.152555972501719	0.139359471430548	0	0.634596056259567	0
"GP1BA"	0	0	0.57221156364763	0	0	0.432237879358647	0	0	0	0	0.474240815168025	0	0	0	0	0	0	0.957257902263378	0	0	0	0	0	0	0	0.459243793747834	0	0	0	0	0	0	0	0	0.944272255294299	0	0	0	1.85671245789275	0.531904915672988	0	0	0	0	0.938011719671343	0	0.932164001287454	1.41135085480526	1.26005697927157	0	0	0	0	0.537827815316829	0	1.1169109875105	0	0	0	0	0.641966753788413	0	0	0	0	0.579191735992588	0	0	0	0	0.54425192474905	0	0.557294405235335	0	0	1.78275955006339	1.52499089622475	0	0.184393293169887	0.731342276898114	0	0	0	0	0	0	0	0	0	0.641387878847726	0	0	0	0	0.858804588616257	0	0	0	0.731052002499986	0	0	0	0	0	1.08340605517853	0.486409585989008	0	0	0	0	0	0.853391304766697	0	0	0	0	0.721454034369863	0	0.75443089708387	0.416787868799028	0	0.685447732126837	0	1.03024637067613	0	0	0.773434323908961	0	1.5959127321014	0	0.755895113147572	0	0.579725642508442	0	0.925531605798695	0.581029166010407	0	0	0	1.01887555257259	0.646985634312622	1.31184892557098	0.384212308118829	0	0.600502887893454	0	0.962982044063059	0	0	0	0	0	0	0	0	0	0	0.525236016085064	0	0.860158715664165	0	0	0	1.30614497588297	0.96591871449352	0
"CELA1"	0	0	0	0	0	0	0	0	0.26603329475164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294463716314752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252623957919285	0	0	0	0	0.135595281761567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290348905174706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192670144550966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
