"Control"	"RNA_Control_Cal33"	"RNA_J_03_U_T_PT"	"RNA_J_05_U_T_PT"	"RNA_J_06_U_T_PT"	"RNA_J_08_U_T_PT"	"RNA_J_10_U_T_PT"	"RNA_J_13_U_T_PT"	"RNA_J_19_U_T_PT"	"RNA_J_22_U_T_PT"	"RNA_J_31_M_T_PT"	"RNA_J_32_M_T_PT"	"RNA_J_33_M_T_PT"	"RNA_J_35_M_T_PT"	"RNA_J_36_M_T_PT"	"RNA_J_37_M_T_PT"	"RNA_J_38_M_T_PT"	"RNA_LMU_KKG_01_PT"	"RNA_LMU_KKG_01_Rez"	"RNA_LMU_KKG_02_PT"	"RNA_LMU_KKG_02_Rez"	"RNA_LMU_KKG_03_PT"	"RNA_LMU_KKG_03_Rez"	"RNA_LMU_KKG_04_PT"	"RNA_LMU_KKG_04_Rez"	"RNA_LMU_KKG_05_PT"	"RNA_LMU_KKG_05_Rez"	"RNA_LMU_KKG_06_PT"	"RNA_LMU_KKG_06_Rez"	"RNA_LMU_KKG_07_PT"	"RNA_LMU_KKG_07_Rez"	"RNA_LMU_KKG_08_PT"	"RNA_LMU_KKG_08_Rez"	"RNA_LMU_KKG_09_PT"	"RNA_LMU_KKG_09_Rez"	"RNA_LMU_KKG_10_PT"	"RNA_LMU_KKG_10_Rez"	"RNA_LMU_KKG_11_PT"	"RNA_LMU_KKG_11_Rez"	"RNA_LMU_KKG_12_PT"	"RNA_LMU_KKG_12_Rez"	"RNA_LMU_KKG_13_PT"	"RNA_LMU_KKG_13_Rez"	"RNA_LMU_KKG_14_PT"	"RNA_LMU_KKG_14_Rez"	"RNA_LMU_KKG_15_PT"	"RNA_LMU_KKG_15_Rez"	"RNA_LMU_KKG_16_PT"	"RNA_LMU_KKG_16_Rez"	"RNA_LMU_KKG_17_PT"	"RNA_LMU_KKG_17_Rez"	"RNA_LMU_KKG_18_Rez"	"RNA_LMU_KKG_20_PT"	"RNA_LMU_KKG_20_Rez"	"RNA_LMU_KKG_21_PT"	"RNA_LMU_KKG_21_Rez"	"RNA_LMU_KKG_ADJ_01"	"RNA_LMU_KKG_ADJ_02"	"RNA_LMU_KKG_ADJ_03"	"RNA_LMU_KKG_ADJ_04"	"RNA_LMU_KKG_ADJ_05"	"RNA_LMU_KKG_ADJ_06"	"RNA_LMU_KKG_ADJ_07"	"RNA_LMU_KKG_ADJ_08"	"RNA_LMU_KKG_ADJ_09"	"RNA_LMU_KKG_ADJ_10"	"RNA_LMU_KKG_ADJ_11"	"RNA_LMU_KKG_ADJ_12"	"RNA_LMU_KKG_ADJ_13"	"RNA_LMU_KKG_ADJ_14"	"RNA_LMU_KKG_ADJ_15"	"RNA_LMU_KKG_ADJ_16"	"RNA_LMU_KKG_ADJ_17"	"RNA_LMU_KKG_ADJ_18"	"RNA_LMU_KKG_ADJ_19"	"RNA_LMU_KKG_ADJ_20"	"RNA_LMU_KKG_ADJ_21"	"RNA_LMU_KKG_ADJ_22"	"RNA_LMU_KKG_ADJ_23"	"RNA_LMU_KKG_ADJ_24"	"RNA_LMU_KKG_ADJ_25"	"RNA_LMU_KKG_ADJ_26"	"RNA_LMU_KKG_ADJ_27"	"RNA_LMU_KKG_ADJ_28"	"RNA_LMU_KKG_ADJ_29"	"RNA_LMU_KKG_ADJ_30"	"RNA_LMU_KKG_ADJ_31"	"RNA_LMU_KKG_ADJ_32"	"RNA_LMU_KKG_ADJ_33"	"RNA_LMU_KKG_ADJ_34"	"RNA_LMU_KKG_ADJ_35"	"RNA_LMU_KKG_ADJ_36"	"RNA_LMU_KKG_ADJ_37"	"RNA_LMU_KKG_ADJ_38"	"RNA_LMU_KKG_ADJ_39"	"RNA_LMU_KKG_ADJ_40"	"RNA_LMU_KKG_ADJ_41"	"RNA_LMU_KKG_ADJ_42"	"RNA_LMU_KKG_ADJ_43"	"RNA_LMU_KKG_ADJ_44"	"RNA_LMU_KKG_ADJ_45"	"RNA_LMU_KKG_ADJ_46"	"RNA_LMU_KKG_ADJ_47"	"RNA_LMU_KKG_ADJ_48"	"RNA_LMU_KKG_ADJ_49"	"RNA_LMU_KKG_ADJ_50"	"RNA_LMU_KKG_ADJ_51"	"RNA_LMU_KKG_ADJ_52"	"RNA_LMU_KKG_ADJ_53"	"RNA_LMU_KKG_ADJ_54"	"RNA_LMU_KKG_ADJ_55"	"RNA_LMU_KKG_ADJ_56"	"RNA_LMU_KKG_ADJ_57"	"RNA_LMU_KKG_ADJ_58"	"RNA_LMU_KKG_ADJ_59"	"RNA_LMU_KKG_ADJ_60"	"RNA_LMU_KKG_ADJ_61"	"RNA_LMU_KKG_ADJ_62"	"RNA_LMU_KKG_ADJ_63"	"RNA_LMU_KKG_ADJ_64"	"RNA_LMU_KKG_ADJ_65"	"RNA_LMU_KKG_ADJ_66"	"RNA_LMU_KKG_ADJ_67"	"RNA_LMU_KKG_ADJ_68"	"RNA_LMU_KKG_ADJ_69"	"RNA_LMU_KKG_ADJ_70"	"RNA_LMU_KKG_ADJ_72"	"RNA_LMU_KKG_ADJ_73"	"RNA_LMU_KKG_ADJ_74"	"RNA_LMU_KKG_ADJ_75"	"RNA_LMU_KKG_ADJ_76"	"RNA_LMU_KKG_ADJ_77"	"RNA_Lue_01_PT"	"RNA_Lue_01_Rez_2"	"RNA_Lue_02_Rez_1"	"RNA_Lue_02_Rez_2"	"RNA_Lue_03_PT"	"RNA_Lue_03_Rez_1"	"RNA_Lue_04_PT"	"RNA_Lue_04_Rez_1"	"RNA_Lue_05_Rez_1"	"RNA_Lue_05_Rez_2"	"RNA_Lue_06_PT"	"RNA_Lue_06_Rez_1"	"RNA_Lue_07_PT"	"RNA_Lue_07_Rez_1"	"RNA_Lue_08_PT"	"RNA_Lue_08_Rez_1"	"RNA_Lue_09_PT"	"RNA_Lue_09_Rez_1"	"RNA_Lue_10_Rez_1"	"RNA_Lue_10_Rez_2"	"RNA_Lue_11_PT"	"RNA_Lue_11_Rez_1"	"RNA_Lue_12_PT"	"RNA_Lue_12_Rez_1"	"RNA_Lue_13_PT"	"RNA_Lue_13_Rez_1"	"RNA_Lue_14_PT"	"RNA_Lue_14_Rez_1"	"RNA_Lue_15_PT"	"RNA_Lue_15_Rez_1"	"RNA_Lue_16_PT"	"RNA_Lue_16_Rez_1"	"RNA_Lue_17_PT"	"RNA_Lue_17_Rez_1"
"BTLA"	0.0213262108050724	0	0.183318812256677	0	0.676309839848984	1.83317265346317	2.54507703199836	0.715485757110927	0.141583200069211	0.556398022848745	0.352286210830654	0.939434972859523	1.24883293802571	3.09097754429828	1.20686011200335	0.201088042851601	0.947749929785427	1.61175689548427	0	0.634975148760644	0.403597131914647	0.467180340685604	0	0.304576458077684	0.0408475538942009	0.552508889917748	0.867822153402808	0.431435758221066	0	0	0	0	0.102600355225016	0.0509153790383877	1.28854579030132	1.53461047932825	1.24604318671981	0.49257721160616	0.449286675173279	1.4969766478401	0	0.57847311227294	0.853765755460176	0.786915810292677	0.134817612301165	0.271041942290009	1.38321877414096	0.576981598794439	0.952391720346533	0.301582964421014	0.397532465405218	0	0.0265989531108999	0.396665878237164	0.0593940443327487	0.275674586612564	0.704277947475488	4.34617400607873	1.86364671116195	1.92493446851983	2.70363164304954	0.42614342901308	0.247780502922124	0.629390195137144	2.27912298612737	1.3785815367809	0	0.0838968480088891	0.420414489955798	0.163223048141904	0.943099909613538	0.842509854548961	1.46903990269132	0.552976061139229	1.64609904811486	1.3014465891985	1.83933562801949	0.273630465275536	0.308098712654497	0.0981944981122677	0.264523219995396	1.25823367404533	0	1.26738717634514	0	0.196092063648491	1.0305183020254	0.325275876726961	0.263113751879047	0.33539407085717	1.80508769808387	0	0	1.00811394016734	0.42156209918119	1.6995609602626	0.67841991331445	0.193795709279173	1.74080540624784	0.365492102310721	0.415560742007513	0	3.84835242696155	0	3.31676020530217	3.37673518278174	1.50394706235481	0.973187312510987	0.632240292099462	2.29184251407308	1.75636107681506	0.37950452155417	0.185194187895751	0	0.310447155305882	0.574355380696863	1.70516268689278	0	1.29533747080715	0.652181747184738	0.274385720240637	0.452326584491036	0.356451477218331	0.309193653414446	1.56671921464442	1.22178244460071	1.15873125823338	0.300848844426488	3.78323043629182	1.34062721020432	1.34890431158698	0.450695540659221	0.85655231836182	0.924928389515932	0.468017075162622	0.317077109717818	0	0.0282551196889766	1.76546727757612	0.723037743026922	0.763141282864287	0.441255052491075	1.15010795133388	0.982788822921429	1.81540901750781	1.57026910139938	0.973787583936141	0	0	0	0.529860916746693	0.23827571266923	1.33415291191357	0.226210095354228	0.123279483820037	0.947152192803681	0.203080848391498	0.16357215328721	0.536350363238855	0.559966515146292	0.296227145146868	0.219679666802379	0.196404347568609	1.33527572064893	1.22433545302111	0.26736799823327
"FAM78A"	0.115728446434519	0.110365916252877	0.73945238715937	0.506983712843269	0.620467236573609	1.49970304523228	2.45035216409578	0.87278148957144	0.595306004426412	0.942630854589005	1.16367905789287	1.25262698529765	1.96908453258656	1.75477678442903	1.36116589442933	0.741668032844907	1.20605052213822	2.32272770338703	0.357033948907837	0.95997412081128	0.94940419744591	0.533326118749357	0.141622434657364	0.269418611804622	0	1.19784526643512	0.312112150637841	0.395332662474194	0.348557640613365	0.0779402469769377	0.254100564196507	0.314145441406828	1.47154282174389	0.28595965729996	1.74252497024465	1.74997741268177	1.11332711017382	0.287557400386731	0.876841841737004	0.758360320882085	0	1.68865483656483	1.14454437248505	0.379831640029458	0.846513374150337	0.169694151767304	1.85459455058178	1.20315604202038	1.59311469648462	0.63274096969807	0.502237915894641	0.209427162929717	0.0590728029506846	0.824210622942608	0.0880873081696606	0.884794825169315	1.10431652904581	0.832885964488768	1.25776617521598	1.68856711465959	2.42464292523539	0.290899718935415	0.604576178588714	0.713480274179087	1.35451535115677	1.4206413902791	0	0.203985418330792	0.0786398905299711	0.680718624605141	1.5166959787449	0.0574752266931092	1.39345079837704	0.334814233631288	1.69334421423289	1.53464683131418	1.52077323019125	0.804237808939108	0.372646815852894	1.04325140219312	0.980921723391912	1.76163292523133	0.502702303697816	1.68849460579311	0	0.234344350726694	0.143155671175704	1.3682693947951	0.167700896386259	1.03282588857529	1.45085651152401	0.0229642995895645	0.0601456358138156	1.45268082369819	1.22075527050374	1.05984532302079	1.79304936410429	0.0728357121300043	2.00532452724894	0.161027289472467	0.340840242316305	0.242778087920943	2.74934118031937	0.0279947886770339	2.92141138430625	1.90607630112555	1.33627710284264	0.842915291485557	0.487857780068502	1.78542123694678	1.51654168504092	1.28227788194407	0.225128061222265	0	0.905026584106757	0.206433180299715	1.85081542187282	0.0229557800891446	2.21392175661175	0.994747696996185	0.259917223866938	0.320609446247546	0.106740936440779	0.0452863907095962	2.06591140502239	1.76074086181874	1.62601479345573	0.703582698993417	1.57079903495899	1.2029843441587	1.24968015813945	0.297778355158528	0.55374877445018	0.525682037406094	1.1393280345727	1.06382181859859	0.345467912214711	0.581412955110616	1.97549702521575	1.67515245499835	1.68764392103689	1.24028868119389	1.04705531565213	0.289210047306694	3.27457283230149	2.48118344898019	2.1831374305454	0.537950040008031	0	0.176788700660497	0.992524094386702	0.532916357509356	1.70005568819934	0.65231026311446	0.16747739798207	1.53507302736795	0.596681396516114	0.326845642367227	0.738331179867106	0.934459132323475	0.772049483018731	0.324314069630629	0.780083281994092	1.51109453988358	1.46578905648592	1.39708335119561
"IL16"	0.449998672722741	0.388134418814145	2.07542754848457	1.45432068195519	1.24702091243466	3.08401883959505	4.88113501193589	2.32115806735192	2.50977538429595	2.6576452638331	3.35343734708413	2.31009431795809	3.27881755172035	2.82944713181487	3.77339697598171	1.84321527364813	2.28063686697247	3.36273624023195	0.44024635356067	1.1943619450853	1.26895951325254	1.84039837407957	0.408473837467658	1.27067843671181	0.120650535391366	2.64810092665508	2.08932661721844	2.2571443178481	1.65681210430577	0.573083631185177	0.117593983993826	0.320530889731332	2.92708065490956	0.238986133359342	2.26982730804917	3.21226909631274	3.14289779492664	0.30711488708974	2.2008018762639	1.97242283561281	0	2.88920912155771	2.41401074664721	1.76868444295397	2.47017735041389	0.747456148932433	3.2483519070834	2.12478965740755	2.75488835709361	2.01073508945375	1.45282734365405	1.44813606720132	0.0715677344413922	2.24933914511342	0.380604232209813	1.94595971976947	0.985948470549785	3.31414689190482	2.36908059662482	3.10749940287296	4.42222142677715	0.516787740377419	1.0846670764768	0.691369786584453	3.03447228513394	2.23916704521546	0	0.940971051945984	1.0729522991448	1.13970850551166	3.00108485935292	0.766372115071139	3.45353469918287	0.813217647838874	3.03975237393934	3.5219173502931	3.58256900888736	1.42976698738786	1.56812747033023	3.67117559665059	2.17410915565425	3.74780038316048	2.19409020485552	2.97865070255548	0.188518664984035	0.75619751551127	1.70010364203165	2.74769631601398	0.565384655121629	2.02177605354354	2.92377557544486	0.0360249935696038	0.146574418508381	3.28334146706335	2.05300147887146	1.86564133129167	2.73239034171885	0.643032348850248	3.01932438060067	0.603705857914999	1.11902144624288	1.49796076728908	4.46711322179995	0.0438722065411339	4.95530768815539	3.89821144883278	2.21097417812613	1.75825882519854	1.3141332571661	3.58362438182392	3.23533386420542	3.71800251068084	0.896994081310179	0.325849200287466	2.43026974853203	1.04746440250519	3.53695343293342	0.402225551102456	3.27298287432361	1.24996710486723	0.860848410344339	1.31163331253004	1.09366022839396	1.2609229199358	2.58439108033626	2.55388317054639	3.29433666621628	2.38937297101039	3.75646815031457	1.25207044640554	3.83480716983221	1.33262888753842	1.92022850135635	0.857606840865906	3.2340257598257	3.32519440715215	0.75357116394467	0.892298535024174	2.92960847199699	3.06689532405854	4.64308131218781	2.70762483961252	2.76843419380148	1.85289574672189	4.81807722574226	3.66660742995447	3.86069578024069	0.798182435989038	0.139525813400958	0.666804756647517	2.57335974068511	2.28517284911049	3.87768163366255	1.05868777292281	1.76881060965364	2.76498259770303	1.05056717011137	1.31033139460769	1.3175610906496	1.75301099248624	1.26704972421944	0.882101472485574	2.88496787550266	1.45581773542649	3.66245891766139	2.94675481129885
"CYTH4"	0.0213759633459995	0.0258863582383572	1.74692497562847	2.48366695438609	1.34681566140902	2.82640082911287	4.76650860803076	1.87369234544538	2.75717049632667	2.89988597321345	3.14891800220321	2.31635923377437	3.60974562622249	2.84200994038092	2.33602853684594	1.83357991300059	2.34897340924222	3.18816414872625	1.39198652677186	2.05177405121612	2.67420639483335	2.02548350850964	0.667837640045643	1.10898604534102	1.05674790300419	3.15623932902219	1.7042792756551	2.86667242090234	0.497396743553855	0.715487514312551	0.486977920718403	1.20686198697376	2.75190413225622	0.979387374645978	3.97105311522301	3.30031587582234	4.03771298474315	1.15666131293817	2.17002855117012	2.41899730732189	0	2.40121485376325	2.602114766107	1.36890576867512	3.4691852917696	0.997637095591273	2.88659716339459	2.89642124575633	4.10944982653259	1.98754607615108	2.21574040288639	1.01701682281647	0.223670906889165	2.96072798695848	0.780545279065	2.69215108661911	1.7111094022756	2.58170795973421	3.08792086664361	3.65424339021758	4.34475096425542	1.11687573159429	1.262178754209	0.738500670330602	2.27015214794707	2.25512361927606	0	1.35498524425071	0.656797463108896	1.37599970324392	3.03503404357705	0.189365353049773	2.8532841013596	1.60801151927167	2.17687357271355	3.81160666214939	3.99389387378682	1.76918565757183	1.05744126072727	2.19037939569287	2.29971619720851	2.93475784267489	2.21020680155271	2.90584647609788	0.232257973783553	0.775288266235994	2.19554193956399	2.7691695739962	0.645891607836795	2.06113988924294	3.3364540728735	0.241077458175037	0.0865079703911617	3.16028160915461	2.66735217702477	2.37792443787088	2.63722326551292	0.567207611074165	3.35119678455484	0.530485307615506	1.55589466694111	2.17835515740661	3.4851109454269	0.245405605658238	4.15778177037202	2.71348885243305	2.52298099753105	1.81619417954109	1.40269653113093	3.71287757916314	3.54311598145745	2.94867372791491	1.12342252659996	0	1.35298502280876	0.427519286672431	2.63268863003384	0.0263808202934205	3.68535656285377	1.25539437767756	0.770459499669298	2.18468051138779	0.912422234495532	0.925910576178793	4.10147409824797	2.82685900827815	3.20426046676965	1.98151622871703	3.54849618087741	2.37706348515209	2.3283553899629	0.714619195983327	2.25580253453086	1.69654495981439	2.72331630815892	2.9719139399077	0.913278153000313	1.47903184059983	3.33255313095956	3.55123495694954	3.35812277668017	3.00803144808615	2.86032958089844	1.81282430943661	4.9434892970412	4.96284035497708	3.89809126787849	1.33306816863476	0.108171141410909	0.712610746542214	2.616157230334	2.19319297258624	3.18141062152979	2.08819961565816	2.09932685237661	4.99789704747445	1.16681504853531	2.12958207723821	2.46058845843236	2.69098690899334	2.1211178784177	2.08114427768176	2.34876610634744	2.59992735830338	4.18852808063449	2.47676557743205
"SELPLG"	0.0881456684391166	0.0561451044169316	1.03106201100447	0.59854624552134	0.871559811729528	1.85312457912381	2.76961942322831	0.889176795787373	0.984899911039838	1.73877648213783	1.74591193823688	1.62230067387189	2.66723680444542	2.49809458837963	2.08439461773764	1.68680259309853	2.50759068260647	3.13017193781657	0.259039828994778	1.37661934254198	1.21791684151874	1.24420816313839	0.121182544911055	0.502870301934882	0.141989880172312	1.77870817551291	1.23853314302368	1.22326436998724	0.41347276961774	0.202748696309609	0.400349929799361	0.502915098160994	1.98368024813836	0.505731411670931	2.53776247551307	2.64126856105303	3.17126848657905	0.925407032672961	1.60060279109804	2.27899903660219	0	2.22160738168405	1.55476466558558	0.894411908844856	2.1494131883977	0.210169388523564	2.59102924395427	1.22585176913768	2.34341549769929	1.99073635267697	1.18613793669664	0.400697491574758	0.0387030625761307	1.28223932615519	0.344449029660843	1.34902381446044	0.586684051038841	1.65774608854981	0.756601474002676	2.81930828223962	3.29096605008754	0.456986934658387	0.52038603925534	0.462908779257977	1.58503559541818	2.03914576532264	0	0.286041302170824	0.328923758422185	1.04742391785216	1.84612820825007	0.136477533994009	2.55747405603284	0.368407420694924	1.40691430103361	1.57464553531989	2.07422865350112	1.1133124393476	0.691476098625191	1.70598011270771	1.21725988008371	2.78404011017453	1.262384445555	2.31921761171062	0.0654937297905333	0.393697353074593	1.41383613593238	1.45866967448475	0.144503259492547	1.37198477809777	2.02537046361717	0.0384698956545646	0.0428600252033971	2.47932939381552	2.15245278353225	0.637113111221752	1.62182448553564	0.240593986599015	3.18787920644853	0.270729859180925	0.838510523137155	1.41908093169923	2.52153674774817	0	3.23851342462701	2.07802532918188	1.31983524689312	1.04753559689798	0.349548716949277	2.56248593669823	2.31336544247599	1.21246163850204	0.519003372375296	0	0.964428206686284	0.229247049615609	2.08508501864629	0.0522183273976519	2.95888980560399	0.955988234324249	0.603214943937051	0.911568875680618	0.0868381039150299	0.420870410234654	2.3839234963553	2.05492104394637	2.82369597145309	2.00239468859873	1.57740755756882	1.16030904256321	1.58059559295463	0.623030586638895	1.16825949096467	0.943750330341256	1.92433176265111	2.14277839518758	0.780646898569267	0.642447431829056	2.50572709326171	1.6910052286722	2.23826103592056	1.70003970323436	1.47269103417412	1.25721282279607	4.11294011720021	3.4764599772493	3.08697105302338	0.443873949616628	0	0.55064755532943	1.23455404878415	1.31964625606039	2.60080638192802	1.1375861484635	0.694376554198861	2.98814713161493	0.883078824158101	1.34649798975321	1.20577722207787	1.76961307637843	1.40873413976388	0.916799924772052	1.87106296295485	1.87776034523246	2.54729286644108	1.45439596637302
"CCL5"	3.7352792165259	3.61913289631358	1.22011322475379	1.7925355507464	1.37767572778386	3.18471652864311	2.90347583410443	2.6315441266791	3.53383379703755	3.27591530172516	2.7712481594003	2.34218150794814	5.43600675192497	2.91061390326108	2.30345725603131	2.47410346468778	2.56412863269556	4.46567094437727	1.61086066757402	1.31964336610012	1.3156062241229	1.84225961735927	0.437361986414897	1.30285478873078	0.115121160740738	2.09744730439688	1.30352418131491	1.48731552084937	0.640511726972344	0.486583610801464	1.03168031917357	1.69908516863772	5.05486397156132	0.386439052861857	3.78186462088779	2.49949589942401	2.89248448232265	0	1.36766181209416	2.23044620935876	0	3.34729076197854	4.68480942619437	1.9401904349236	2.33844381223354	0.251228265612018	4.04635039842837	4.21237805624552	6.45920375319233	2.09590214664	1.50054407815953	0.635848169210758	0.145541819184394	2.10736849961275	0.449652225225213	2.86464278133387	2.64057627690489	2.74224707123204	3.96473131018844	4.98582304241202	4.09045426347326	0.326113911384592	1.22025069735262	1.3769110088248	3.44127776401298	3.51703627416748	0	0.427714504921993	0.680629518713438	1.3658621572598	2.33803384298535	0.850970600515631	3.32999612700028	1.02245375070268	1.86481608713591	3.07327235064422	1.63969893736156	2.46644414521424	1.46011975118805	1.76705725894162	2.07330714575129	3.16688251801389	1.6662148547559	3.7081914305373	0.125131320456929	0.851060180586611	2.12961010065998	2.97422917867221	0.982603389824891	2.78166165111409	4.06302751667146	0.457915730417658	0.400807863174138	2.85710994139567	1.88554781385302	2.45721682526341	2.21671373544458	0.486071773771921	5.15825408759336	0.45613957001167	1.94941913925366	1.88603384520309	2.80043174382825	0	3.96125232832041	2.80480301207996	3.18250877122094	3.75349564548983	0.167722730580715	2.40112144728306	3.32241578764087	1.34166871786621	2.61737583517854	0	2.07572668883618	0.629318380867919	2.91621483363615	0	4.11290626496715	1.59764749091964	0.853263538156824	1.34619727177953	0.104307134590849	0.297207854096281	5.2495188013684	1.93069419797111	3.56101312138996	0.955550876844596	3.38462815076528	1.91169848378559	2.11360916114378	0.482539580406627	1.57905122684631	1.52994934691876	2.98679645195269	4.270893232945	1.93834300918287	2.00206986385675	3.51963348538195	2.12865633901015	2.70015137227263	1.62348764816957	1.48592189576576	1.48648321443308	5.55863080335161	4.59383401167224	4.24779637409747	0.869917982174116	0.118068632365057	1.03889897793105	2.17110592492476	3.18593392235253	3.26433510019307	2.00385225816984	0	3.34294964057213	1.12762997836045	1.71381588781788	0.948724181434724	4.87675885703181	1.84067108783563	0.761641860099252	3.8872019928517	2.64292610193106	2.90607283669843	2.87819975560933
"CXorf21"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"EVI2A"	0.136939450885252	0.0289608897194521	2.08590762668664	1.17386043061816	1.90466096773327	3.32071687691087	3.61412298953173	0.681007505862077	2.59416728373102	2.5440738355034	1.19960513527332	2.21202919980101	3.35773187284529	3.26666467465776	3.26295941379879	0.89000535311722	2.63440112863088	2.29816619052488	0.257592408003338	0.776468722666445	1.86721052673412	0.172499036542542	0.78152506313131	1.66464029943226	0.473013804336589	2.27630488909552	3.17580959901967	2.50852702627379	0.191596759549824	0.952315672366735	1.38446763036651	0.119520857338949	3.26015726952633	0	3.69760770438244	2.77106577656441	3.45628074439245	0	2.52335394207218	2.79697706569967	0	1.68423077001093	2.77512831213643	1.65157619132309	3.01969337565502	0.181912904595041	3.55041989136283	2.62968254490454	4.28816614080128	0.648730488007517	2.48180860031671	0.950542320049599	0.15549537890199	2.51369766021316	0.335515269703576	2.74079698889033	0.251390681177073	3.47854333214932	2.9130605817498	3.43020256322891	3.692974131153	0.243594751013673	1.02532510142079	1.10717162017171	3.59091933672869	2.24303380193662	0.165336996815242	0.682806087297798	1.87790754985955	0.991885144067269	2.61833522364387	0.755872900305563	2.67303714123368	0.952961952454421	2.52590023692991	3.12769616929455	3.40998690067205	2.36097241218182	1.31209181487216	2.35439714867173	1.31389129164578	2.98537673940508	1.54905204330019	3.04819380411944	0.319750868724268	0.708552775475005	2.50574106453891	3.04612518880973	0.402247384397943	1.67314390800471	2.95093865981968	0.0586988543597122	0.127930371682397	2.71961300825778	3.72251651791389	2.64755628175241	1.98053207442193	0.215118181671273	3.72544997097826	0.851520790254631	1.11441367022696	2.4352746770183	2.91374382905481	0	3.16845494798187	2.84895017289552	2.22636209499601	2.22450833306052	1.73449763007888	3.74716888409433	1.83331233295748	2.80985624052815	1.57634992330546	0.475557054769196	1.49140059620912	0.64935333607357	2.86432780663689	0.435345894129874	3.13302027575018	1.80267548253967	0.622187265318775	1.69786231755385	0.513846448602644	1.00627073183809	3.26059975843923	2.05925212538704	3.25233541960651	1.47505166944322	3.74797155675021	1.72718727032754	2.86310925704758	1.06056209525224	2.38756299313569	2.26867961292549	3.66189561741695	3.42668770430516	0.732528839532875	1.32512847964083	3.85274756536977	3.42734214615758	3.39721604613389	2.61639581074578	2.11020653638436	2.24267536285628	3.47919032766849	4.13648573693316	3.71631074749967	1.27416025897229	0.0385906976797382	2.22004912832139	2.70660503368386	2.81800997073123	4.33613582546894	2.48246652487739	1.27109634067334	3.78831225271777	0.347190537428672	1.83501048230472	1.64407269320045	2.60276993849662	1.57027930360794	1.02604434949585	2.48290557679646	2.70824662040921	3.27842656077256	3.78461076772508
"PIK3CD"	1.15238658294859	1.47697160717735	1.47302991496455	2.00624954422323	1.39358039585429	2.36867505272551	3.83618106930312	2.46887521492706	2.32637483446191	3.14313035920793	2.80079659149323	1.64009011480544	4.13120390202294	1.65037580610591	2.34813976872338	3.54756753996519	3.21214596168443	3.19016017371075	0.89882903261491	1.52314790589611	1.22091001218199	1.02473526303698	0.131784376563964	1.01811069277376	0.597529267315008	3.24133149051426	2.76168185359176	0.836501844795022	0.224120558951173	0.712641558602271	1.931667930427	0.204783023912536	2.43329546264478	0.96600217286656	2.94394119979859	3.32354372969022	2.16597816475345	0.298942134961974	1.75625773214278	2.62773896240191	0.152232752215206	1.81663083318936	1.89040155303247	0.730666907707987	2.32564286458722	0.370934256524835	2.45952289899941	2.91307916085794	4.41130122481827	2.06940830529373	2.14083132464034	0.467633197397624	0.210981033428903	1.3464106177835	0.358200438263861	1.86379536285873	1.24634545255095	2.61868619758099	2.18620672757029	3.43973163478173	3.42707994900362	0.0575182028916134	0.562286879916648	0.322337762108982	2.95540673553316	1.66265624294413	0	0.672137453156533	0.848282211361603	0.720942958938961	2.18251083701478	0.988383666017323	2.82855643936446	0.691084760190578	2.68674971372174	2.86389386094588	3.62211239672964	2.12016578486024	0.473939613646849	3.48138419858485	1.67734225795312	2.79214028127318	0.507663745356942	2.00206266070546	0.119532809209654	0.346759506688133	1.56574728631233	2.44381588012425	0.394802761844513	1.59256515311879	2.40085293825537	0.0472061188442798	0.0525424896079485	3.20274853961605	2.16486510299371	1.61091687525408	2.71774594489957	0.201528477856966	2.6702176314799	0.209060275161975	0.834823650229503	2.59706056794179	3.82200770195251	0	3.89376874882447	2.65578983760919	2.13189892930862	1.07780355823061	1.15872738107531	3.14353480763445	2.87577180784164	1.37461052215012	0.729826818415791	0.0672298035608215	2.21478599268754	0.124467103519232	2.41797912902084	0.238394344239917	3.39214360190537	0.638630876435369	0.680905819057268	1.49018450454418	0.347330027690312	0.213135722798756	2.76983668021854	2.33233872830647	2.48273214015238	2.50072150458371	2.94503661701081	2.12305396396654	1.48448516140418	0.892029578245199	1.21624686614342	1.20970351505939	2.7227774818238	2.49722657353377	1.71732437623395	1.56453182020942	2.91353551887417	3.31380322817384	2.95252311733506	2.36970600558454	2.26177600743222	2.00992363340895	4.28072378667948	3.39006698781341	2.89197787994006	0.584873050855646	0.163452359196994	2.16938533257265	3.15456198516926	2.66231421049205	2.46659031812466	0.81456026697648	2.66911023978886	3.74678860530285	1.16747996712595	1.43744721644084	1.16506230712024	2.43224108694786	1.85071782675419	1.49496237396462	2.86461009847802	3.02372605901432	3.25564393807203	1.50250220754509
