"ID"	"State"
"KKG_PROSP_ADJ_49"	"IS01"
"MUC14155"	"IS02"
"MUC14120"	"IS02"
"MUC14131"	"IS02"
"MUC14144"	"IS02"
"MUC14149"	"IS02"
"MUC14125"	"IS02"
"MUC14106"	"IS02"
"MUC14122"	"IS02"
"MUC14137"	"IS02"
"MUC14117"	"IS02"
"MUC14158"	"IS02"
"MUC14176"	"IS02"
"MUC14111"	"IS02"
"MUC14097"	"IS02"
"MUC14172"	"IS02"
"MUC14147"	"IS02"
"MUC14152"	"IS02"
"MUC14153"	"IS02"
"MUC14164"	"IS02"
"MUC14100"	"IS02"
"MUC14156"	"IS02"
"MUC14099"	"IS02"
"KKG_PROSP_ADJ_07"	"IS02"
"KKG_PROSP_ADJ_143"	"IS02"
"KKG_PROSP_ADJ_16"	"IS02"
"KKG_PROSP_ADJ_20"	"IS02"
"KKG_PROSP_ADJ_23"	"IS02"
"KKG_PROSP_ADJ_25"	"IS02"
"KKG_PROSP_ADJ_27"	"IS02"
"KKG_PROSP_ADJ_28"	"IS02"
"KKG_PROSP_ADJ_31"	"IS02"
"KKG_PROSP_ADJ_33"	"IS02"
"KKG_PROSP_ADJ_35"	"IS02"
"KKG_PROSP_ADJ_37"	"IS02"
"KKG_PROSP_ADJ_39"	"IS02"
"KKG_PROSP_ADJ_55"	"IS02"
"KKG_PROSP_ADJ_59"	"IS02"
"KKG_PROSP_ADJ_110"	"IS02"
"KKG_PROSP_ADJ_86"	"IS02"
"MUC14130"	"IS03"
"MUC14190"	"IS03"
"MUC14169"	"IS03"
"MUC14103"	"IS03"
"MUC14126"	"IS03"
"MUC14142"	"IS03"
"MUC14162"	"IS03"
"MUC14113"	"IS03"
"MUC14177"	"IS03"
"MUC14128"	"IS03"
"MUC14134"	"IS03"
"KKG_PROSP_ADJ_12"	"IS03"
"KKG_PROSP_ADJ_17"	"IS03"
"KKG_PROSP_ADJ_21"	"IS03"
"KKG_PROSP_ADJ_32"	"IS03"
"KKG_PROSP_ADJ_40"	"IS03"
"KKG_PROSP_ADJ_41"	"IS03"
"KKG_PROSP_ADJ_48"	"IS03"
"Cal33"	"IS03"
"MUC14178"	"IS04"
"MUC14127"	"IS04"
"MUC14112"	"IS05"
"MUC14108"	"IS05"
"MUC14104"	"IS05"
"MUC14115"	"IS05"
"KKG_PROSP_ADJ_05"	"IS05"
"KKG_PROSP_ADJ_06"	"IS05"
"KKG_PROSP_ADJ_22"	"IS05"
"KKG_PROSP_ADJ_36"	"IS05"
"KKG_PROSP_ADJ_44"	"IS05"
"MUC14105"	"IS06"
"MUC14173"	"IS06"
"MUC14170"	"IS06"
"MUC14132"	"IS06"
"MUC14102"	"IS06"
"MUC14101"	"IS06"
"KKG_PROSP_ADJ_09"	"IS06"
"KKG_PROSP_ADJ_13"	"IS06"
"KKG_PROSP_ADJ_38"	"IS06"
"KKG_PROSP_ADJ_51"	"IS06"
"MUC14109"	"IS07"
"MUC14146"	"IS07"
"MUC14136"	"IS07"
"MUC14138"	"IS07"
"MUC14160"	"IS07"
"MUC14168"	"IS07"
"MUC14110"	"IS07"
"MUC14145"	"IS07"
"MUC14124"	"IS08"
"KKG_PROSP_ADJ_102"	"IS08"
"MUC14141"	"IS09"
"MUC14123"	"IS09"
"KKG_PROSP_ADJ_43"	"IS09"
"MUC14133"	"IS10"
"MUC14107"	"IS10"
"MUC14116"	"IS10"
"MUC14157"	"IS10"
"MUC14167"	"IS10"
"KKG_PROSP_ADJ_01"	"IS10"
"KKG_PROSP_ADJ_02"	"IS10"
"KKG_PROSP_ADJ_03"	"IS10"
"KKG_PROSP_ADJ_29"	"IS10"
"KKG_PROSP_ADJ_26"	"IS11"
"KKG_PROSP_ADJ_45"	"IS11"
"MUC14148"	"IS12"
"MUC14165"	"IS12"
"MUC14119"	"IS12"
"MUC14166"	"IS12"
"MUC14159"	"IS12"
"MUC14154"	"IS12"
"KKG_PROSP_ADJ_10"	"IS12"
"KKG_PROSP_ADJ_139"	"IS12"
"KKG_PROSP_ADJ_14"	"IS12"
"KKG_PROSP_ADJ_19"	"IS12"
"KKG_PROSP_ADJ_24"	"IS12"
"KKG_PROSP_ADJ_42"	"IS12"
"KKG_PROSP_ADJ_47"	"IS12"
"KKG_PROSP_ADJ_50"	"IS12"
"KKG_PROSP_ADJ_54"	"IS12"
"KKG_PROSP_ADJ_58"	"IS12"
"MUC14171"	"IS13"
"MUC14174"	"IS13"
"MUC14098"	"IS14"
"MUC14121"	"IS14"
"MUC14135"	"IS14"
"MUC14118"	"IS14"
"MUC14143"	"IS14"
"MUC14139"	"IS14"
"MUC14114"	"IS14"
"MUC14129"	"IS14"
"MUC14151"	"IS14"
"MUC14175"	"IS14"
"KKG_PROSP_ADJ_04"	"IS14"
"KKG_PROSP_ADJ_08"	"IS14"
"KKG_PROSP_ADJ_11"	"IS14"
"KKG_PROSP_ADJ_15"	"IS14"
"KKG_PROSP_ADJ_46"	"IS14"
"KKG_PROSP_ADJ_57"	"IS14"
