"Control"	"RNA_Control_Cal33"	"RNA_J_03_U_T_PT"	"RNA_J_05_U_T_PT"	"RNA_J_06_U_T_PT"	"RNA_J_08_U_T_PT"	"RNA_J_10_U_T_PT"	"RNA_J_13_U_T_PT"	"RNA_J_19_U_T_PT"	"RNA_J_22_U_T_PT"	"RNA_J_31_M_T_PT"	"RNA_J_32_M_T_PT"	"RNA_J_33_M_T_PT"	"RNA_J_35_M_T_PT"	"RNA_J_36_M_T_PT"	"RNA_J_37_M_T_PT"	"RNA_J_38_M_T_PT"	"RNA_LMU_KKG_01_PT"	"RNA_LMU_KKG_01_Rez"	"RNA_LMU_KKG_02_PT"	"RNA_LMU_KKG_02_Rez"	"RNA_LMU_KKG_03_PT"	"RNA_LMU_KKG_03_Rez"	"RNA_LMU_KKG_04_PT"	"RNA_LMU_KKG_04_Rez"	"RNA_LMU_KKG_05_PT"	"RNA_LMU_KKG_05_Rez"	"RNA_LMU_KKG_06_PT"	"RNA_LMU_KKG_06_Rez"	"RNA_LMU_KKG_07_PT"	"RNA_LMU_KKG_07_Rez"	"RNA_LMU_KKG_08_PT"	"RNA_LMU_KKG_08_Rez"	"RNA_LMU_KKG_09_PT"	"RNA_LMU_KKG_09_Rez"	"RNA_LMU_KKG_10_PT"	"RNA_LMU_KKG_10_Rez"	"RNA_LMU_KKG_11_PT"	"RNA_LMU_KKG_11_Rez"	"RNA_LMU_KKG_12_PT"	"RNA_LMU_KKG_12_Rez"	"RNA_LMU_KKG_13_PT"	"RNA_LMU_KKG_13_Rez"	"RNA_LMU_KKG_14_PT"	"RNA_LMU_KKG_14_Rez"	"RNA_LMU_KKG_15_PT"	"RNA_LMU_KKG_15_Rez"	"RNA_LMU_KKG_16_PT"	"RNA_LMU_KKG_16_Rez"	"RNA_LMU_KKG_17_PT"	"RNA_LMU_KKG_17_Rez"	"RNA_LMU_KKG_18_Rez"	"RNA_LMU_KKG_20_PT"	"RNA_LMU_KKG_20_Rez"	"RNA_LMU_KKG_21_PT"	"RNA_LMU_KKG_21_Rez"	"RNA_LMU_KKG_ADJ_01"	"RNA_LMU_KKG_ADJ_02"	"RNA_LMU_KKG_ADJ_03"	"RNA_LMU_KKG_ADJ_04"	"RNA_LMU_KKG_ADJ_05"	"RNA_LMU_KKG_ADJ_06"	"RNA_LMU_KKG_ADJ_07"	"RNA_LMU_KKG_ADJ_08"	"RNA_LMU_KKG_ADJ_09"	"RNA_LMU_KKG_ADJ_10"	"RNA_LMU_KKG_ADJ_11"	"RNA_LMU_KKG_ADJ_12"	"RNA_LMU_KKG_ADJ_13"	"RNA_LMU_KKG_ADJ_14"	"RNA_LMU_KKG_ADJ_15"	"RNA_LMU_KKG_ADJ_16"	"RNA_LMU_KKG_ADJ_17"	"RNA_LMU_KKG_ADJ_18"	"RNA_LMU_KKG_ADJ_19"	"RNA_LMU_KKG_ADJ_20"	"RNA_LMU_KKG_ADJ_21"	"RNA_LMU_KKG_ADJ_22"	"RNA_LMU_KKG_ADJ_23"	"RNA_LMU_KKG_ADJ_24"	"RNA_LMU_KKG_ADJ_25"	"RNA_LMU_KKG_ADJ_26"	"RNA_LMU_KKG_ADJ_27"	"RNA_LMU_KKG_ADJ_28"	"RNA_LMU_KKG_ADJ_29"	"RNA_LMU_KKG_ADJ_30"	"RNA_LMU_KKG_ADJ_31"	"RNA_LMU_KKG_ADJ_32"	"RNA_LMU_KKG_ADJ_33"	"RNA_LMU_KKG_ADJ_34"	"RNA_LMU_KKG_ADJ_35"	"RNA_LMU_KKG_ADJ_36"	"RNA_LMU_KKG_ADJ_37"	"RNA_LMU_KKG_ADJ_38"	"RNA_LMU_KKG_ADJ_39"	"RNA_LMU_KKG_ADJ_40"	"RNA_LMU_KKG_ADJ_41"	"RNA_LMU_KKG_ADJ_42"	"RNA_LMU_KKG_ADJ_43"	"RNA_LMU_KKG_ADJ_44"	"RNA_LMU_KKG_ADJ_45"	"RNA_LMU_KKG_ADJ_46"	"RNA_LMU_KKG_ADJ_47"	"RNA_LMU_KKG_ADJ_48"	"RNA_LMU_KKG_ADJ_49"	"RNA_LMU_KKG_ADJ_50"	"RNA_LMU_KKG_ADJ_51"	"RNA_LMU_KKG_ADJ_52"	"RNA_LMU_KKG_ADJ_53"	"RNA_LMU_KKG_ADJ_54"	"RNA_LMU_KKG_ADJ_55"	"RNA_LMU_KKG_ADJ_56"	"RNA_LMU_KKG_ADJ_57"	"RNA_LMU_KKG_ADJ_58"	"RNA_LMU_KKG_ADJ_59"	"RNA_LMU_KKG_ADJ_60"	"RNA_LMU_KKG_ADJ_61"	"RNA_LMU_KKG_ADJ_62"	"RNA_LMU_KKG_ADJ_63"	"RNA_LMU_KKG_ADJ_64"	"RNA_LMU_KKG_ADJ_65"	"RNA_LMU_KKG_ADJ_66"	"RNA_LMU_KKG_ADJ_67"	"RNA_LMU_KKG_ADJ_68"	"RNA_LMU_KKG_ADJ_69"	"RNA_LMU_KKG_ADJ_70"	"RNA_LMU_KKG_ADJ_72"	"RNA_LMU_KKG_ADJ_73"	"RNA_LMU_KKG_ADJ_74"	"RNA_LMU_KKG_ADJ_75"	"RNA_LMU_KKG_ADJ_76"	"RNA_LMU_KKG_ADJ_77"	"RNA_Lue_01_PT"	"RNA_Lue_01_Rez_2"	"RNA_Lue_02_Rez_1"	"RNA_Lue_02_Rez_2"	"RNA_Lue_03_PT"	"RNA_Lue_03_Rez_1"	"RNA_Lue_04_PT"	"RNA_Lue_04_Rez_1"	"RNA_Lue_05_Rez_1"	"RNA_Lue_05_Rez_2"	"RNA_Lue_06_PT"	"RNA_Lue_06_Rez_1"	"RNA_Lue_07_PT"	"RNA_Lue_07_Rez_1"	"RNA_Lue_08_PT"	"RNA_Lue_08_Rez_1"	"RNA_Lue_09_PT"	"RNA_Lue_09_Rez_1"	"RNA_Lue_10_Rez_1"	"RNA_Lue_10_Rez_2"	"RNA_Lue_11_PT"	"RNA_Lue_11_Rez_1"	"RNA_Lue_12_PT"	"RNA_Lue_12_Rez_1"	"RNA_Lue_13_PT"	"RNA_Lue_13_Rez_1"	"RNA_Lue_14_PT"	"RNA_Lue_14_Rez_1"	"RNA_Lue_15_PT"	"RNA_Lue_15_Rez_1"	"RNA_Lue_16_PT"	"RNA_Lue_16_Rez_1"	"RNA_Lue_17_PT"	"RNA_Lue_17_Rez_1"
"ATP4B"	0	0	0	0	0	0	0.152321028396917	0	0.162902209150243	0	0.131518368442829	0	0	0	0.0547901430204197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135847408886286	0	0.515384460636948	0.149852452716958	0	0.106692702574394	0	0	0	0	0.0931436679918239	0.233708938956514	0.226964694577136	0	0	0	0	0.0937291792716379	0	0.165820632337965	0	0.216910495463202	0	0.179186168453044	0.0956328142691212	0	0	0	0	0	0	0	0	0	0.0797883738534483	0	0.299635029559298	0	0	0	0.15708899582624	0.121376195430441	0	0	0	0	0	0.494419706775115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259455693907809	0	0	0	0	0	0.136656019416193	0	0	0	0	0	0	0	0	0	0	0.0948441035417171	0	0	0	0.120308141230872	0	0	0.201780632242539	0	0	0	0	0	0	0	0	0.158338319904013	0	0	0	0	0	0	0.22325571902117	0.231227172324071	0	0	0	0.0932910823583989	0	0	0	0	0	0.0619157953347688	0	0	0	0	0	0	0.148875549762568	0.224325573535961	0.117234902492216
"FGF12"	0	0	0.212089917159735	0	0.0771363312800631	1.67125124607728	1.24144422687319	0.229824148557958	0	1.26741474443432	0.331277560549726	0.352512217783652	0.600923386086349	0.0517716154958431	0.717119030753019	0.118691952791806	0.252550087918523	0.194682167170326	0.0441926526027376	1.49501970046315	0	0.358273593902862	0.0164806305914594	0.345657524409901	0	0.572696649584319	0.0515280226987455	1.59790106694275	0.451931125496279	0.151570508624086	0	0	0.851723060180511	0	0.781751653638244	0.0877669632538137	0.479230561206336	0	0.81720491762099	0.286033019568428	0	0	1.61574114958283	0.160187040582912	2.77124160838826	0.17642490672715	1.55066528427654	0.772547841077588	0.596275882840273	0.308960756880943	0.0329598551344712	0.925052244164727	0	0.349891753885988	0	0.244469408465671	0	2.80380296603012	2.20876788366865	0.816957622521546	0.498513337544911	0	0.0272743890544636	0	0.163931475886851	0.450316528488039	0	0.193373094546547	0.222096020109508	0.0989032498090798	0.299071125323328	0	0.0742245424643503	0	0	0.696071289096556	0.818931526202294	0.852034804130499	0	1.11612717157199	0.680860822608434	0.513009598576688	1.36391508594794	0	0.0263765706252989	0	0	1.66340200719868	0.015019351207089	0.0969351335588568	0	0	0	0.549780541006443	1.20330077872339	1.07764429950722	0	0	1.67132598562722	0.778327183767802	0.129585044449808	1.78871034687421	3.00077560073728	0	0.611530294020177	0.0177851126489111	0.410692779726348	0.027776866821175	0.267329641244691	0.0544150825641649	0	0.526150962796191	0.0963198835907797	0	0.0512231257598907	0.217285320418961	1.45582509845801	0	0	0.969035154613194	1.23401195978507	0.50623835388266	0.570956374630917	1.02418561723289	1.30874878835695	0.704232788640997	0.162507827342694	1.62713940392273	1.81802838306114	0.693237593641683	0.226634297740389	0.0533407588739231	0.675186336259415	0.417652177286401	0.479862766045296	1.1787994000066	0	0.251172506799074	0.121595015761839	0.632036434904263	1.87152511673757	0.880834390388524	0	0.996431411985859	0.0673151755088171	0.667459819497195	0.271837986506313	0.513681744757088	0.0124828600935082	2.00882998842556	1.41397041209556	1.81155939803251	2.10899005850699	0.12796733884578	0	0.327550560311646	0.0285253049164729	0.0396718467203396	0.17241838738353	0.559342029456159	0.576584052757959	0.593745767408556	1.06516281208029	0.285545445475484	0.434151542495212	0.106783809634922
"ZNF473"	2.73751393046758	2.73459821006489	1.3502590412975	0.980569362460278	0.330171717416321	2.62829417225203	2.45938781250463	1.34758459100153	1.85761042365406	2.30653027724972	2.46950520037027	0.793483089979176	2.12243650165356	1.37295154088661	2.74609451810499	2.16099664383065	1.99060784597218	1.96714905168726	0.630033566107889	0.26288051015485	0.470802343405964	0.31582703951465	0.278125142954706	0.534543748641356	0.379744046082205	1.00076730967547	2.21346704767115	0.998957997972465	0.181933252992782	0.72263214342671	0.978000083650229	0.217812640970774	1.99064197033769	0.443641657621755	2.32686979696755	2.22772844758218	2.19309485816993	0.490378100604326	2.30986971371179	2.83234786394187	0	0.697405538430424	1.64228337223148	0.724624080359836	2.24085497149428	0.189346374457175	2.72684472861462	1.5940540312407	2.62672694609095	0.82340046305148	1.43019051772429	0.837689789563184	0.0528526710771965	0.649641208928365	0.269423399546476	1.76866877719102	1.11717371673237	3.25682740241167	1.54439240186574	2.48259120752497	1.98137959090934	0.440828912743897	0.748408848483064	0.697223142196496	1.28436606581035	2.15392917559648	0.060153938505275	0.444166647910978	1.07903192518674	2.45154900914572	2.14635414052003	0.285920608119652	3.33125835318608	0.084956826313786	2.74907982761367	2.41353667673468	3.20382243091134	3.04916390716808	0.686647534519799	1.97792061261366	1.49349875332662	2.43228251766753	1.32114016827149	2.48353875322125	0.060430667548941	0.182443140999842	1.03358721714113	1.58514715386884	0.0680020981029266	1.6953698461739	1.22657449768907	0.0818072684754946	0.0197502999506531	2.63173129342897	2.14125227926002	1.26604889140939	1.80861075659202	0.223557236375331	2.54336843561027	0.999331155831935	0.250390444227265	2.46800169072247	2.99505897415006	0	2.54973446629169	2.38162780597821	1.62693062064133	1.61502261004912	0.687152086000103	2.37387702007289	1.90632802723145	1.72094996119547	2.05150992559256	0.116311519730178	1.84699990030863	0.212302874772028	2.66734377421536	0.0595394102420249	2.24657195836643	0.976320372564435	0.316694904788237	1.35817567705347	0.609027758948608	1.56245833905437	1.87855664123841	2.51108973133415	1.99386199952436	2.43929866089572	2.31036542572662	1.64069727132738	2.0471244357386	0.319473426257847	1.13121542818037	0.921088183399451	1.93305400570769	2.46473073016476	0.869829565441214	1.24470503674795	1.84481225161597	1.59895731297427	2.05053896150847	2.09554505100656	0.710975002250006	1.5444730216387	2.50869713616817	2.21148449752332	2.08493302277004	0.729656305802383	0.0429538533344642	2.39948202604785	1.95983134791928	2.06142230515023	2.05259361154748	0.720267081251823	1.11709190997767	2.84973190590544	0.574592740240823	0.974292882015937	0.895540723929979	2.0735426334307	1.05341166387604	1.13684629205491	2.13716149890888	1.55726352167161	2.94583277900849	2.08196163853542
"SLC6A3"	0	0	0.180324844662913	0	0	0.0215067332717539	0	0	0.491642768121641	0	0.488030601653063	0.0383223910943841	0	0	0	0.0312695549352604	0.12350066435096	0	0.147279342678173	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193084131430403	0	0.0997220577100398	0	0.414072735135654	0	0.52660271040478	0.0542775359627183	0	0	0	0.135088267812941	0.255301310208476	0	0.0334561280783729	0.135924876601187	0	0	0	0.131559194657416	0	0	0	0	0.0436804646017797	0	0	0	0	0	0	0	0	0	0	0	0	0.0497241565547913	0.255121201561445	0	0.0572838977574118	0.208770692406707	0	0	0.255733962582403	0	0	0	0	0.105387096113443	0	0	0	0.0972237788542086	0	0	0	0	0	0	0	0	0.0496001014171317	0.60221740884767	0	0	0	0	0	0	0	0	0	0.0246657710031462	0	0.0385232745409014	0	0	0.0281659899026962	0.418151079679271	0	0	0	0	0	0	0	0	0.103383495266172	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0547818094028427	0.0364808271691333	0	0.110770802265156	0	0.338540795571561	0	0	0	0.0468905311792472	0.144013729088173	0	0.94331749935904	0.755382421960556	0	0.0306002245405871	0	0.0264601451340266	0	0	0	0.370955452949499	0	0	0.0314784805715709	0	0	0	0.39181390305194	0.941652478017016	0.122480567538531	0.0418373230537802
"OVOL3"	0	0	0	0	0	0.894462355861692	0	0	0	0	0.168726746481673	0	0.416144703422861	0	0.132432072392247	0.220104554871507	0.341878750492717	0	0.225440293476352	0.330930068408978	0	0	0	0	0	0.4227174064914	0	0.505531227114124	0	0	0	0	0.277612275677402	0	0	0	0.586226709309835	0.51782494675382	0.631221649391626	0.18537055345819	0	0.49902180115922	0	0	0	0	0	0	0	0	0	0.361202397604126	0	0.230635879925405	0	0	0	0.856438377425119	0	0	0	0	0.261799170674827	0	0	0	0	0	0	0	0.366924767693221	0	1.00547256982666	0	0.859543433209257	0.852761944820059	0	0.298700540167306	0.171747416450197	0.27026818719557	0	0.616594832855793	0	0	0	0	0	0	0.14540747479581	0	0	0	0	0.471786789331091	0.333366482786043	0	0	0	0	0	0	0	0	0	0.234097824559968	0	0	0	0	0	0.192463106554552	0.322081589473946	0.367798219077476	0	0	0	0	0	0	0	0	0	0.22864263248692	0	0	0	0	0.328033339586477	0.416887290628734	0	0	0.353247625329185	0	0	0	0	0	0	0	0	0.598686297877602	0	0	0.162913806983255	0.207123209029914	0	0	0	0	0.388673385808697	0	0	0	0	0.354734239970604	0	0.151545830929519	0	0	0	0	0	0	0	0	0
"TAS1R1"	0.0393925105060082	0.0241409271435313	0.318951921243397	0.285060074609025	0	0.11516378562169	0.333810690495866	0	0.364688963732516	0.112273098537173	0.102987276850332	0	0.138620524108197	0.160538171836723	0.378947695151621	0.0849622670686414	0	0.153309871679272	0	0	0	0	0	0	0	0	0	0	0	0.0588969206868406	0.0948576124914473	0	0.268770923278256	0	0.219031564440506	0	0.110212216891901	0	0.229530090735549	0.178747780559432	0	0.0859888422856629	0.241790161135798	0	0.121583080963156	0	0.21529962585827	0.19073242005383	0.185243673934628	0	0.439889047619779	0	0	0	0	0.134554791371446	0	0.176820608033054	0	0.203050769842559	0.367896602993832	0	0	0	0.145335732376951	0	0	0.0785483549045623	0.258061772731888	0	0.125877207546437	0	0	0.047957107396655	0.321714560219355	1.69476789216587	0.636643643693543	0	0	0.0882786667440984	0	0.333221055185741	0.0956436155324615	0	0	0	0	0.15932304884432	0.0459056214335901	0	0.30631124268997	0	0	0.168509825240203	0	0	0	0.0468528236113034	0.248810476281879	0	0.148613976131924	0	0	0	0	0	0	0	0.111361224363303	0	0.14947529828124	0.132403116593339	0.0625224048810408	0	0.243957834774722	0	0.327959783653337	0	0.177809386727763	0	0	0	0	0	0	0.486764821431077	0	0.108924508731535	0	0.380174203255206	0.259302621345141	0.0725915346771817	0	0.200224349777966	0.122815821774298	0.0821970807018297	0	0.0522489381024764	0	0.242652500199915	0.284896669140296	0.202158154175294	0	0	0.205002069134745	0.182132906421931	0.343271363899753	0	0	0.0693612131760092	0	0.0599712682546477	0	0	0	0.141513883022409	0	0.0382268562849203	0.197143234222214	0	0	0.0550665140651176	0.260500251665742	0.23203565817334	0.34540205304653	0.0947090070868109
"ANKRD34A"	0.21150692500399	0.213481667767022	0.309680285801173	0.096207869072134	0.170457097476827	0.336658154212465	0.327061869156778	0.0899441783773574	0.241477786739871	0.0548206992063571	0.286342993131276	0.234729386918346	0.0703824578986556	0.290145982864167	0.460092483887552	0.0341720393386463	0.333814124558769	0.187363634511344	0.130742450773387	0.421769972008367	0	0.752878727760844	0.0250968512272606	0.0708467957811482	0	0.0712739096058055	0	0.167510796495714	0.391293707975967	0.0291574255148839	0	0.0880113005583476	0.257568272012852	0	0.10871981373143	0.366563377724445	0.155452633821485	0.328225256941028	1.0397048300899	0.116189067262693	0	0.15852316935701	0.120322741090068	0.0608899206026743	0.466905844504567	0	0.106971364880335	0.0941982281680788	0.37256324198312	0.204011720050501	0.233669676539998	0.0608318304015353	0	0.139617489753333	0.0265111373713312	0.504506497620983	0.093942770878188	0.521660862844968	0	0.297554172801172	0.395965435732468	0	0.120740765283979	0.185654723105254	0.138707016223837	0.26348517760465	0	0	0.245381264919781	0.0543094924031899	0.119770498072375	0	0.437640030793371	0	0.113912487758833	0.55985592844346	0.459576405492219	0.138325625646453	0.0774631469704858	0.246964990770958	0.130808334359067	0.429344939696107	0.176307451903812	0.626519504838348	0	0	0	0.291188605669855	0.0227995803314195	0.0414434594496248	0.158479221283543	0	0	0.499227994360901	0.298123363600913	0.658386995210565	0.874132799619628	0	0.128383154176519	0.262909366845149	0.0503944272976862	0	0.457668880387288	0	0.561049425329853	0.461776845096471	0.163554120404238	0.04210217440273	0.204348590151503	0.23291980472635	0.307123049540178	0.250885193538625	0.0914899723223605	0	0.840062748586181	0	0.349661939477524	0.0232624504134239	0.356272294530873	0.125055916790572	0.196817264442859	0.0486533069880422	0	0	0.0852356385828395	0.0890519853631099	0.180622739084622	0.40207270878163	0.258225833378604	0.317233437100466	0.133884381207889	0.0855415900372504	0	0.0688757654134421	0.172488795629389	0.324300242578404	0	0.120796492692735	0.236570988651681	0.414435409153244	0.290682721059957	0.0783529683953854	0.0645007488602944	0.100681679923826	0.340172560558787	0.254379981032141	0.654036773959389	0.0246331511390128	0.0376689752702928	0.266357190725368	0.0721744169243166	0.230070175994091	0	0.0748095622347522	0	0.198489124627997	0.0707108069656012	0.059951892780449	0.0344002670590812	0.106610969286026	0.0319371638336999	0.0265309671991091	0.130072902915464	0	0.215992880431295	0.174766887450909
"TMED6"	0.502266435243131	0.61836647177408	0.18299859936358	0.334578572421908	0	0.720335383793459	1.29397957200017	0.829204971499771	0.336999700929838	1.1445535085465	1.06000033097805	0.556139007824329	1.66496563005955	1.27613929753328	1.86044202302342	0.677331432225955	0.731751516718566	0.999494246749733	0.149542933228247	0.291003488991374	0	0	0.249526651574893	0	0.343884188350178	1.48910769809546	0.630347687965633	1.06209130996783	0	0.388802311256251	0.418651968234212	0	0.964206383284006	0	0.529116289617451	1.37713985612569	1.54318850467281	0	1.26550290803906	1.62285587220829	0	0.753234830397703	0	0	1.10241424658321	0	1.48844302665399	1.10948426143913	1.44206500856057	0.157147218184144	1.58740915929321	0.511259539342906	0	1.16919962440839	0	0.274549127813149	0.20688323646805	1.56865624554026	1.62348015652492	1.62954640214404	1.4678898226563	0	0	0	1.58599029519302	0.179964488440862	0	0	0	0.386076999045523	0.922173486058052	0	0.374288339169031	0	0.506724810260653	2.07999277903926	1.79160655815032	1.12442144391163	0.117578026713653	0.745813004274613	0	1.41356971235468	0.488760750048009	2.1755798487851	0	0	0.338782655021976	0.733617255962353	0	0.22259438450508	0.432811924244887	0	0.149380343870576	0.179252424801691	0.838444365264785	2.20060133756099	0.902187060423924	0	1.29945978563233	0.553735997569966	0.140547020841773	1.58655147529194	1.31391276264922	0	0.953774050874826	1.23704846549377	0	0.691968248085115	0.649799376588073	1.07552030916421	0.993512060750102	1.63734871520905	0.404211029163216	0	0	0	1.10720845340269	0	0.523084156709545	0.336385087138155	0	0.858620017234826	0.200447854840597	0.696110470770013	1.91371664321942	0.954734567907685	0.532984160591701	0	1.28713064150357	0.66397940215246	1.21545806016628	0.163338996489244	0.931026415225119	0	2.16641370057504	0.526966209420451	0	0.400102869577997	1.88734940719524	1.12553539049882	0.534197097802347	1.45085387280217	0.941096542665689	0.112974969162006	0.974725329485531	1.81544467869979	1.05463665784246	0.300263153940751	0	0.805724167543111	0.425129477507004	0.714736994492261	0.730234748952304	0.466738825075048	0	0.686040584324911	0.132439969327451	0.166311819474221	0.318074997896875	1.39990715910711	0.137837927932245	0.545681777927927	0.931667930426996	1.38759580179507	0.845106217917756	0.745466251703428
"FAM19A1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CDY2B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TFF1"	0	0	0	0	0	0	0	0	0	0	0	0	1.21403090274901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46418258247225	0	0	0	0	0	0	0	0	0	0	0	0.958412864380167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.814369947122472	0.53372779112675	1.11775088784853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36577371100269	0	0	0	0	0	0	0	0	0	0	0	0	0	0.439160337183108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.391824898809263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.304075247048766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54257156967608	0	0	0
"BPIFB1"	0.129894919617047	0.0827025893302493	0.179802744546561	0	4.30314297254223	0	0.383995635619523	0	3.38858384746885	0	0	0	5.21237681103563	0	0	0.0746396980305696	0	0	0	1.91760971817623	0	0	0	0	0	0	0	5.37908900188082	0	0	0	0	0	0	0	0	0	0.0990729751511939	0.125487119670552	5.6026642770335	0	0	0	0	0	0	0	0.0699056004674196	0	7.00107195237538	0	0.131438029614762	0	0	0	0	0.104287003409934	0.521761353076373	0.548012385322697	3.36400953136228	5.1408383988047	0.0494579127465397	0.0907572475755895	0	0	0	0	0	0	0	0	0	0	0	0	0.335692476104229	2.62028728413045	1.21888715781198	0.496482802317541	0	0.0981392385775709	1.40185488049312	0	0	0	0.777803892056512	0	0.988428750419146	0	1.06815072768341	2.95985081778201	0	0	0	0	0	0	0	0	0	0.161191151963107	4.89766992650471	0	0	0	0	2.70329741733383	0	0	0.174725987706133	0.19327467692776	0	0	0.857058967669303	0	0.253802943896677	0	0	0.586543789367785	3.4602289463184	0.163004009168622	0.934432711501092	0	0	0.622235066704915	0	2.4956148401323	0.581069671186575	0	0.398073407612845	0.0999118793624726	0.535262683959542	3.40527736797036	0	0	0	0	0.0550498499744188	0	0	5.18736707913057	0	0	0	0	0	1.15437776170236	0	0.0417181941608041	0	3.44215739432538	0	0	0.435993355111219	0.122297668749783	0	0	0	2.95993091959584	0	0.0696774227201751	0	4.64810288295465	0	0.891502401895897	0
"BPIFA1"	0	0.0542747571083553	0	0	3.74678849783494	0	0	0	1.0531954622477	0	0	0	1.52422469082091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.318164102827662	0	0	0	0	0	3.59355683364614	0	0	0	0	0	0	0	0	0	7.875765475117	0	0	0	0	0	0	0	0	0	0.160178002988751	0.920125579545947	0	0	0	0.306392910594912	0	0	0	0	0	0	0	0	0	0.254496086398103	0	1.77644640322119	0	0.122509723173669	0.164255948427496	0	1.83098906199652	0	0	0	0	0.748241377008351	0	0	2.42620999835354	0.669239978266063	0	0	0	0	0	0	0	0	0	0	1.87172263048908	0	0	0	0	0.554440522724308	0	0	0	0.113780498520084	0	0	0.979578342964979	0	0.0921465350509648	0	0	0.38257651087443	3.55996431328138	0.0890045128295868	0	0.264239754773536	0	0.305224619696519	0	0.390029281078608	1.09323563468506	0	0.299804978252492	0	0	0	0	0	0	0	0.182014643713838	0	0	2.56399421181414	0	0	0	0	0	2.7500132272674	0	0	0	2.64773954111307	0	0	0	0	0	0	0	4.87286864236187	0	0	0	0.632608837469576	0	0	0
"TFF2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245035582106861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.661840791305371	0	0	0	0	0	0	0	0.370350674743883	0	0	0	0	0	0	0	0	0	0	0.652516782591551	0	0.447118941770863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68787678988216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213094651880306	0	0	0	0	0	0	0	0	0.233658633792831	0	0	0
"BPIFB2"	0	0	0	0	2.98812203960308	0	0	0	1.06499939346547	0	0	0	7.2011479184607	0	0	0	0	0	0	1.72918816247163	0	0	0	0	0	0	0	4.6628031940091	0	0	0	0	0	0.326147284553334	0	0	0	0	0	2.23764203042679	0	0	0	0	0	0	0	0	0	2.96086103577755	0	0	0	0	0	0	0	0	1.45857781519397	2.39103546538791	7.22178503481566	0.0446067481941581	0.159390223702006	0	0	0	0	0	0	0	0	0	0	0	0	2.78700109606976	4.71154551021842	1.0958211497101	0.915822984188277	0	0.172114952540175	0	0.83244448164531	0	0	0.0864807955427046	0.157681460335104	1.07678960693273	0.0451955105643735	0.158643373425115	3.46576189612747	0	0	0	0	0	0	0	0	0	0.050310834639251	0	0	0.110975206490643	0	0	4.21148286217255	0	0	0.158432686570028	0.175203931072528	0	0	0.129865912850569	0	0.0966869063748395	0	0	1.78789002551582	1.1811260917818	0.180445792122987	1.82001308125098	0	0	2.13756811569557	0	2.11056302842297	1.65978484762434	0	0.363266412417024	0	0	0.47542839029434	0	0	0	0	0	0	0	1.21345242742712	0	0	0	0	0	1.01152641027889	0	0	0	1.47787623482074	0	0	0	0	0	0	0	0.936850853301684	0	0	0	5.00465410308534	0	0	0
