"ID"	"State"
"RNA_LMU_KKG_08_Rez"	"IS01"
"RNA_LMU_KKG_ADJ_26"	"IS01"
"RNA_LMU_KKG_ADJ_27"	"IS01"
"RNA_LMU_KKG_ADJ_28"	"IS01"
"RNA_LMU_KKG_ADJ_46"	"IS01"
"RNA_Lue_17_PT"	"IS01"
"RNA_LMU_KKG_06_PT"	"IS02"
"RNA_LMU_KKG_12_PT"	"IS02"
"RNA_LMU_KKG_13_PT"	"IS02"
"RNA_LMU_KKG_ADJ_09"	"IS02"
"RNA_J_03_U_T_PT"	"IS03"
"RNA_J_22_U_T_PT"	"IS03"
"RNA_J_31_M_T_PT"	"IS03"
"RNA_J_37_M_T_PT"	"IS03"
"RNA_LMU_KKG_05_PT"	"IS03"
"RNA_LMU_KKG_13_Rez"	"IS03"
"RNA_LMU_KKG_ADJ_35"	"IS03"
"RNA_LMU_KKG_ADJ_40"	"IS03"
"RNA_LMU_KKG_ADJ_61"	"IS03"
"RNA_LMU_KKG_ADJ_70"	"IS03"
"RNA_Lue_14_Rez_1"	"IS03"
"RNA_LMU_KKG_11_Rez"	"IS04"
"RNA_LMU_KKG_14_Rez"	"IS04"
"RNA_LMU_KKG_ADJ_02"	"IS04"
"RNA_LMU_KKG_ADJ_15"	"IS04"
"RNA_LMU_KKG_ADJ_34"	"IS04"
"RNA_LMU_KKG_ADJ_38"	"IS04"
"RNA_LMU_KKG_ADJ_43"	"IS04"
"RNA_LMU_KKG_ADJ_56"	"IS04"
"RNA_LMU_KKG_ADJ_57"	"IS04"
"RNA_LMU_KKG_ADJ_73"	"IS04"
"RNA_Lue_06_Rez_1"	"IS04"
"RNA_LMU_KKG_21_Rez"	"IS05"
"RNA_LMU_KKG_ADJ_17"	"IS05"
"RNA_LMU_KKG_ADJ_24"	"IS05"
"RNA_J_19_U_T_PT"	"IS06"
"RNA_J_33_M_T_PT"	"IS06"
"RNA_LMU_KKG_17_PT"	"IS06"
"RNA_LMU_KKG_ADJ_21"	"IS06"
"RNA_Lue_10_Rez_1"	"IS06"
"RNA_Lue_16_PT"	"IS06"
"RNA_J_10_U_T_PT"	"IS07"
"RNA_LMU_KKG_10_PT"	"IS07"
"RNA_LMU_KKG_10_Rez"	"IS07"
"RNA_LMU_KKG_ADJ_03"	"IS07"
"RNA_LMU_KKG_ADJ_05"	"IS07"
"RNA_LMU_KKG_ADJ_47"	"IS07"
"RNA_LMU_KKG_ADJ_49"	"IS07"
"RNA_LMU_KKG_ADJ_50"	"IS07"
"RNA_LMU_KKG_ADJ_51"	"IS07"
"RNA_LMU_KKG_ADJ_55"	"IS07"
"RNA_LMU_KKG_ADJ_72"	"IS07"
"RNA_LMU_KKG_ADJ_74"	"IS07"
"RNA_LMU_KKG_ADJ_75"	"IS07"
"RNA_Lue_07_PT"	"IS07"
"RNA_Lue_08_PT"	"IS07"
"RNA_J_36_M_T_PT"	"IS08"
"RNA_LMU_KKG_16_PT"	"IS08"
"RNA_Lue_05_Rez_2"	"IS08"
"RNA_J_35_M_T_PT"	"IS09"
"RNA_LMU_KKG_01_PT"	"IS09"
"RNA_LMU_KKG_09_Rez"	"IS09"
"RNA_LMU_KKG_15_Rez"	"IS09"
"RNA_LMU_KKG_16_Rez"	"IS09"
"RNA_LMU_KKG_ADJ_20"	"IS09"
"RNA_LMU_KKG_ADJ_63"	"IS09"
"RNA_LMU_KKG_ADJ_69"	"IS09"
"RNA_Lue_04_PT"	"IS09"
"RNA_Lue_07_Rez_1"	"IS09"
"RNA_Lue_11_PT"	"IS09"
"RNA_Lue_12_Rez_1"	"IS09"
"RNA_J_05_U_T_PT"	"IS10"
"RNA_J_06_U_T_PT"	"IS10"
"RNA_J_13_U_T_PT"	"IS10"
"RNA_J_32_M_T_PT"	"IS10"
"RNA_LMU_KKG_01_Rez"	"IS10"
"RNA_LMU_KKG_02_PT"	"IS10"
"RNA_LMU_KKG_02_Rez"	"IS10"
"RNA_LMU_KKG_03_PT"	"IS10"
"RNA_LMU_KKG_03_Rez"	"IS10"
"RNA_LMU_KKG_04_Rez"	"IS10"
"RNA_LMU_KKG_06_Rez"	"IS10"
"RNA_LMU_KKG_07_PT"	"IS10"
"RNA_LMU_KKG_08_PT"	"IS10"
"RNA_LMU_KKG_09_PT"	"IS10"
"RNA_LMU_KKG_11_PT"	"IS10"
"RNA_LMU_KKG_12_Rez"	"IS10"
"RNA_LMU_KKG_14_PT"	"IS10"
"RNA_LMU_KKG_15_PT"	"IS10"
"RNA_LMU_KKG_20_PT"	"IS10"
"RNA_LMU_KKG_20_Rez"	"IS10"
"RNA_LMU_KKG_21_PT"	"IS10"
"RNA_LMU_KKG_ADJ_01"	"IS10"
"RNA_LMU_KKG_ADJ_06"	"IS10"
"RNA_LMU_KKG_ADJ_07"	"IS10"
"RNA_LMU_KKG_ADJ_08"	"IS10"
"RNA_LMU_KKG_ADJ_10"	"IS10"
"RNA_LMU_KKG_ADJ_11"	"IS10"
"RNA_LMU_KKG_ADJ_12"	"IS10"
"RNA_LMU_KKG_ADJ_14"	"IS10"
"RNA_LMU_KKG_ADJ_16"	"IS10"
"RNA_LMU_KKG_ADJ_18"	"IS10"
"RNA_LMU_KKG_ADJ_23"	"IS10"
"RNA_LMU_KKG_ADJ_25"	"IS10"
"RNA_LMU_KKG_ADJ_29"	"IS10"
"RNA_LMU_KKG_ADJ_30"	"IS10"
"RNA_LMU_KKG_ADJ_31"	"IS10"
"RNA_LMU_KKG_ADJ_33"	"IS10"
"RNA_LMU_KKG_ADJ_36"	"IS10"
"RNA_LMU_KKG_ADJ_37"	"IS10"
"RNA_LMU_KKG_ADJ_42"	"IS10"
"RNA_LMU_KKG_ADJ_44"	"IS10"
"RNA_LMU_KKG_ADJ_45"	"IS10"
"RNA_LMU_KKG_ADJ_48"	"IS10"
"RNA_LMU_KKG_ADJ_52"	"IS10"
"RNA_LMU_KKG_ADJ_53"	"IS10"
"RNA_LMU_KKG_ADJ_58"	"IS10"
"RNA_LMU_KKG_ADJ_60"	"IS10"
"RNA_LMU_KKG_ADJ_62"	"IS10"
"RNA_LMU_KKG_ADJ_64"	"IS10"
"RNA_LMU_KKG_ADJ_65"	"IS10"
"RNA_LMU_KKG_ADJ_66"	"IS10"
"RNA_LMU_KKG_ADJ_67"	"IS10"
"RNA_LMU_KKG_ADJ_77"	"IS10"
"RNA_Lue_01_PT"	"IS10"
"RNA_Lue_01_Rez_2"	"IS10"
"RNA_Lue_03_PT"	"IS10"
"RNA_Lue_06_PT"	"IS10"
"RNA_Lue_09_PT"	"IS10"
"RNA_Lue_11_Rez_1"	"IS10"
"RNA_Lue_12_PT"	"IS10"
"RNA_Lue_13_PT"	"IS10"
"RNA_Lue_13_Rez_1"	"IS10"
"RNA_Lue_14_PT"	"IS10"
"RNA_Lue_15_PT"	"IS10"
"Control"	"IS11"
"RNA_Control_Cal33"	"IS11"
"RNA_LMU_KKG_04_PT"	"IS11"
"RNA_LMU_KKG_07_Rez"	"IS11"
"RNA_LMU_KKG_17_Rez"	"IS11"
"RNA_LMU_KKG_18_Rez"	"IS11"
"RNA_LMU_KKG_ADJ_13"	"IS11"
"RNA_LMU_KKG_ADJ_68"	"IS11"
"RNA_Lue_03_Rez_1"	"IS11"
"RNA_Lue_08_Rez_1"	"IS11"
"RNA_Lue_15_Rez_1"	"IS11"
"RNA_J_38_M_T_PT"	"IS12"
"RNA_LMU_KKG_ADJ_54"	"IS12"
"RNA_LMU_KKG_ADJ_59"	"IS12"
"RNA_LMU_KKG_ADJ_76"	"IS12"
"RNA_Lue_02_Rez_1"	"IS12"
"RNA_Lue_04_Rez_1"	"IS12"
"RNA_Lue_05_Rez_1"	"IS12"
"RNA_Lue_17_Rez_1"	"IS12"
"RNA_J_08_U_T_PT"	"IS13"
"RNA_LMU_KKG_05_Rez"	"IS13"
"RNA_LMU_KKG_ADJ_04"	"IS13"
"RNA_LMU_KKG_ADJ_19"	"IS13"
"RNA_LMU_KKG_ADJ_22"	"IS13"
"RNA_LMU_KKG_ADJ_32"	"IS13"
"RNA_LMU_KKG_ADJ_39"	"IS13"
"RNA_LMU_KKG_ADJ_41"	"IS13"
"RNA_Lue_02_Rez_2"	"IS13"
"RNA_Lue_09_Rez_1"	"IS13"
"RNA_Lue_10_Rez_2"	"IS13"
"RNA_Lue_16_Rez_1"	"IS13"
