"Control"	"RNA_Control_Cal33"	"RNA_J_03_U_T_PT"	"RNA_J_05_U_T_PT"	"RNA_J_06_U_T_PT"	"RNA_J_08_U_T_PT"	"RNA_J_10_U_T_PT"	"RNA_J_13_U_T_PT"	"RNA_J_19_U_T_PT"	"RNA_J_22_U_T_PT"	"RNA_J_31_M_T_PT"	"RNA_J_32_M_T_PT"	"RNA_J_33_M_T_PT"	"RNA_J_35_M_T_PT"	"RNA_J_36_M_T_PT"	"RNA_J_37_M_T_PT"	"RNA_J_38_M_T_PT"	"RNA_LMU_KKG_01_PT"	"RNA_LMU_KKG_01_Rez"	"RNA_LMU_KKG_02_PT"	"RNA_LMU_KKG_02_Rez"	"RNA_LMU_KKG_03_PT"	"RNA_LMU_KKG_03_Rez"	"RNA_LMU_KKG_04_PT"	"RNA_LMU_KKG_04_Rez"	"RNA_LMU_KKG_05_PT"	"RNA_LMU_KKG_05_Rez"	"RNA_LMU_KKG_06_PT"	"RNA_LMU_KKG_06_Rez"	"RNA_LMU_KKG_07_PT"	"RNA_LMU_KKG_07_Rez"	"RNA_LMU_KKG_08_PT"	"RNA_LMU_KKG_08_Rez"	"RNA_LMU_KKG_09_PT"	"RNA_LMU_KKG_09_Rez"	"RNA_LMU_KKG_10_PT"	"RNA_LMU_KKG_10_Rez"	"RNA_LMU_KKG_11_PT"	"RNA_LMU_KKG_11_Rez"	"RNA_LMU_KKG_12_PT"	"RNA_LMU_KKG_12_Rez"	"RNA_LMU_KKG_13_PT"	"RNA_LMU_KKG_13_Rez"	"RNA_LMU_KKG_14_PT"	"RNA_LMU_KKG_14_Rez"	"RNA_LMU_KKG_15_PT"	"RNA_LMU_KKG_15_Rez"	"RNA_LMU_KKG_16_PT"	"RNA_LMU_KKG_16_Rez"	"RNA_LMU_KKG_17_PT"	"RNA_LMU_KKG_17_Rez"	"RNA_LMU_KKG_18_Rez"	"RNA_LMU_KKG_20_PT"	"RNA_LMU_KKG_20_Rez"	"RNA_LMU_KKG_21_PT"	"RNA_LMU_KKG_21_Rez"	"RNA_LMU_KKG_ADJ_01"	"RNA_LMU_KKG_ADJ_02"	"RNA_LMU_KKG_ADJ_03"	"RNA_LMU_KKG_ADJ_04"	"RNA_LMU_KKG_ADJ_05"	"RNA_LMU_KKG_ADJ_06"	"RNA_LMU_KKG_ADJ_07"	"RNA_LMU_KKG_ADJ_08"	"RNA_LMU_KKG_ADJ_09"	"RNA_LMU_KKG_ADJ_10"	"RNA_LMU_KKG_ADJ_11"	"RNA_LMU_KKG_ADJ_12"	"RNA_LMU_KKG_ADJ_13"	"RNA_LMU_KKG_ADJ_14"	"RNA_LMU_KKG_ADJ_15"	"RNA_LMU_KKG_ADJ_16"	"RNA_LMU_KKG_ADJ_17"	"RNA_LMU_KKG_ADJ_18"	"RNA_LMU_KKG_ADJ_19"	"RNA_LMU_KKG_ADJ_20"	"RNA_LMU_KKG_ADJ_21"	"RNA_LMU_KKG_ADJ_22"	"RNA_LMU_KKG_ADJ_23"	"RNA_LMU_KKG_ADJ_24"	"RNA_LMU_KKG_ADJ_25"	"RNA_LMU_KKG_ADJ_26"	"RNA_LMU_KKG_ADJ_27"	"RNA_LMU_KKG_ADJ_28"	"RNA_LMU_KKG_ADJ_29"	"RNA_LMU_KKG_ADJ_30"	"RNA_LMU_KKG_ADJ_31"	"RNA_LMU_KKG_ADJ_32"	"RNA_LMU_KKG_ADJ_33"	"RNA_LMU_KKG_ADJ_34"	"RNA_LMU_KKG_ADJ_35"	"RNA_LMU_KKG_ADJ_36"	"RNA_LMU_KKG_ADJ_37"	"RNA_LMU_KKG_ADJ_38"	"RNA_LMU_KKG_ADJ_39"	"RNA_LMU_KKG_ADJ_40"	"RNA_LMU_KKG_ADJ_41"	"RNA_LMU_KKG_ADJ_42"	"RNA_LMU_KKG_ADJ_43"	"RNA_LMU_KKG_ADJ_44"	"RNA_LMU_KKG_ADJ_45"	"RNA_LMU_KKG_ADJ_46"	"RNA_LMU_KKG_ADJ_47"	"RNA_LMU_KKG_ADJ_48"	"RNA_LMU_KKG_ADJ_49"	"RNA_LMU_KKG_ADJ_50"	"RNA_LMU_KKG_ADJ_51"	"RNA_LMU_KKG_ADJ_52"	"RNA_LMU_KKG_ADJ_53"	"RNA_LMU_KKG_ADJ_54"	"RNA_LMU_KKG_ADJ_55"	"RNA_LMU_KKG_ADJ_56"	"RNA_LMU_KKG_ADJ_57"	"RNA_LMU_KKG_ADJ_58"	"RNA_LMU_KKG_ADJ_59"	"RNA_LMU_KKG_ADJ_60"	"RNA_LMU_KKG_ADJ_61"	"RNA_LMU_KKG_ADJ_62"	"RNA_LMU_KKG_ADJ_63"	"RNA_LMU_KKG_ADJ_64"	"RNA_LMU_KKG_ADJ_65"	"RNA_LMU_KKG_ADJ_66"	"RNA_LMU_KKG_ADJ_67"	"RNA_LMU_KKG_ADJ_68"	"RNA_LMU_KKG_ADJ_69"	"RNA_LMU_KKG_ADJ_70"	"RNA_LMU_KKG_ADJ_72"	"RNA_LMU_KKG_ADJ_73"	"RNA_LMU_KKG_ADJ_74"	"RNA_LMU_KKG_ADJ_75"	"RNA_LMU_KKG_ADJ_76"	"RNA_LMU_KKG_ADJ_77"	"RNA_Lue_01_PT"	"RNA_Lue_01_Rez_2"	"RNA_Lue_02_Rez_1"	"RNA_Lue_02_Rez_2"	"RNA_Lue_03_PT"	"RNA_Lue_03_Rez_1"	"RNA_Lue_04_PT"	"RNA_Lue_04_Rez_1"	"RNA_Lue_05_Rez_1"	"RNA_Lue_05_Rez_2"	"RNA_Lue_06_PT"	"RNA_Lue_06_Rez_1"	"RNA_Lue_07_PT"	"RNA_Lue_07_Rez_1"	"RNA_Lue_08_PT"	"RNA_Lue_08_Rez_1"	"RNA_Lue_09_PT"	"RNA_Lue_09_Rez_1"	"RNA_Lue_10_Rez_1"	"RNA_Lue_10_Rez_2"	"RNA_Lue_11_PT"	"RNA_Lue_11_Rez_1"	"RNA_Lue_12_PT"	"RNA_Lue_12_Rez_1"	"RNA_Lue_13_PT"	"RNA_Lue_13_Rez_1"	"RNA_Lue_14_PT"	"RNA_Lue_14_Rez_1"	"RNA_Lue_15_PT"	"RNA_Lue_15_Rez_1"	"RNA_Lue_16_PT"	"RNA_Lue_16_Rez_1"	"RNA_Lue_17_PT"	"RNA_Lue_17_Rez_1"
"USP2"	0.878540947189745	0.523423450684723	0.725610293875998	1.1097115780637	0.703493222308876	0.608791268002385	0.399367997999074	1.58086954525755	0.968294282138441	2.58952022138244	2.60055593259924	1.45985125070567	2.15522431478453	1.60780515600789	3.08365334441894	2.56097901685665	1.42696244775855	1.93045236532384	1.07175443314885	0.120367866993494	0	0.907732114599769	0.180261184032071	0.47056081219988	0	0.956243298305036	1.71664943445818	0.527628883748548	0.313803083089552	0.528625325161258	0.57971598953338	1.23431553019025	2.90076268872552	0.0566001747515718	1.38002953841691	1.77651967708709	1.63385058885566	0.111796539277917	2.58402300040899	3.07693391456562	0	1.40812651346257	3.52072182023495	0.329601257417121	0.408112923186625	0.566394337026221	0.838427421907057	0.952076318738863	0.560903715103556	1.53843833859168	1.41455122910894	0.620520725279936	0	0.258176375883321	0.382288755003965	0.719054610935777	1.22732151213665	0.888074949797946	0.672556592961536	1.54151434385941	1.57060525048649	0	0.504712925294139	0	0	0.31265704240401	0	0.036386577094152	0.0551859344160366	0.0935047388304269	1.59702957024503	0.815649201154592	0.791157261056389	0.0287006860424294	0.626683030837159	0.903925987312488	0.480812104856485	1.40245969596692	0.415366035663745	2.12505988550285	0.440735378947175	2.28568629083952	0.0579562098287778	0	0.0449270311617311	0.162351849232015	0	0.486724668765889	0	0.720935081359759	1.27205425296766	0	0	0.99808571692543	0.425711727457691	1.77436285807571	1.99953321264735	0.491611985811713	0.331506882451724	0.269040329981125	0.712085960138657	1.02191460243506	0.746653296865887	0	0.222155387680004	0.263695489574081	0.614256590023463	0.153233331900799	0.0676180674665041	1.18324829528156	0.556998287977596	1.74717382630659	0.204879407907689	0.0831561700020073	2.29016279582606	0	0.530141676317718	0	1.14792663133657	0.984665174161041	0.427487105303926	0.829683163479381	0	0.308900197623364	1.19339580535131	1.76855487774597	1.37738699265694	0.223794451638154	1.04149742932569	0.781095282637668	1.75690628956529	0.244107671568562	0.405685277938787	0.823580628479149	1.08578494508355	1.08989741296401	1.70658890011207	0.673588081527716	1.84580434859278	1.94177415420577	1.66263801541201	1.89973016857979	0.0729426982172196	1.13967183798314	2.43819196587093	1.21278969485618	1.15009625009586	0.361625766948364	0	0.457491332337685	0.951709381879107	1.02868300745969	2.17227339958158	2.02513725839514	0	0.905777559951249	0.97687976058342	0.842359395589587	0.790572715356589	2.23258708537528	0.220016614549657	0.713581450337806	1.14727673730806	0.641641280807909	1.09764180749494	1.39499148583288
"RXFP1"	0	0	0	0	0	0.0858257268293915	0.126057009153431	0	0	0	0.025018869282653	0.1421611484155	0.483689394867085	0	0.197729542704777	0.0595657129844787	0.0499987125788405	0	0.0775164697020952	0	0.0766753816525764	0	0	0.206284380852668	0.231702734831289	0	0.201315178548286	0	0	0.0567111457446838	0.079662781680115	0	0.208824369461027	0	0	0	0.289778998535058	0	0.151018406654539	0.100283372873187	0	0	0.384647765630738	0	0	0	0.0358997548000471	0.0678699700644094	0.502575019280808	0	0.142209518206709	1.19194411856699	0	0	0.199700609605185	2.21793761870424	0	0	0.325019073629107	3.38332897016908	0	0	0.0406413833742868	0	0.199945547741629	0.070271159458228	0	0	0.117484939061415	0	0.128599594726443	0	0.0550012452771028	0	0	0	0.249796035675535	0	0.0563421341942584	0	0.0869576398120688	0.0575431562258529	0.706566799035935	0	0	0.0472507982445111	0	0	0	0.509950159432495	0	0	0	0.0412457863011503	0.051831463431842	0	0	0	0.414099803509113	0	0	0.298075255129068	1.58278623780701	0	0.332128161624459	0.0925552128984415	0	0	0	0.0804625623136552	0	0.0528387630224036	0.0543761818250187	0	0	0	0.0751314274415684	0	0.0888987112776458	0	0	0.0446109445005723	0.125985620021197	0	0.146689106157923	0	0.156312473114177	0.111278419542267	0.119175538319998	0	0.0890424909813728	0	0.0388898498495197	0	0	0	0	0.0862851215219489	0.121011421107488	0.0832760113461851	0.149165697857589	0.290056310424763	0.112151637595881	0	0.160926640291187	0.80913534527575	1.15304196468721	0.311163617869129	0	0.168214554573327	0.150311407689644	0.212952761528792	0	0.0249181954481739	0	0.464463347937823	0	0	0.0599339010356926	0.248893036647663	0.0427045651675912	0.0462591486704702	0.188495877273136	0	0.0450528871027073	0.0884523603527637
"RGN"	0	0	0.540524288321715	0	0.399558313163684	0.575168053969392	0.340735439005138	0.0942793162620365	0	0.447378183786701	0.570413383072798	0	0	0.902424029611514	1.08780293773253	0.137755317637517	0.427926855218314	1.19632187592456	0	0	0	0	0.21863611617896	0	0.0751437527665736	0.145605726201454	0.297506045344887	1.06545167987476	0	0	0	0	0.976373901378867	0	0	0.592498658045883	0.249283920118324	0	0.162573565131215	0.39268450761159	0	0	0	0	0.508640604106654	0	0	0.0660657626227089	0.461957008752603	0.256167693228614	0.571883553133985	0	0	0.261938743900935	0	0	0.335914239255918	0.389474300107027	0.120613380265869	0.663909289225036	1.05565796461561	0	0.147650559821323	0.231096887539497	0	0.232153575691619	0	0.108267508728921	0	0.0784130901397204	0.0884930667674997	0	0.663904736319725	0	0.442277911688864	0	0	0.0977078719051821	0.0762101793193846	0.387156269230872	0.092724333767297	0.162862260345087	0	0	0	0	0	0	0	0.165740895089379	0.49534928363137	0	0	0.167641813967933	0.362020949278041	0	1.29385189083841	0.0465986209561833	0.865746234947019	0.116396697925814	0	0.281111855281735	0.547255350813756	0	0.153274845504928	0.557341464632636	0.43903796284271	0.120040008453604	0.37174507673624	1.44348942774126	0.574669268258083	1.22207746724271	0.149691198748344	0.0694904550164512	0.612805407944556	0	0	0	0.698896763321924	0	0.0565641073408676	0.331345214301408	0	0	1.0324634114188	0	0.646602312545766	0.108351824852134	0.795496832699812	0.174572603335695	1.12117790228503	0	0.282334230859011	0	1.42530192103337	0.806039408988273	0	0.1835500329308	0.510541704792672	0.530607157196318	1.90630608954733	0.866642948817618	0	0	1.05512761408428	1.35823870475312	0.222276588884686	0	0	0.234610453585823	0.393585337900528	0	0.893198320618857	0.141300679532326	0	0.450017682677542	0.0686763131863462	0	0.0709429417537022	0.111024633229575	0.27969236317802	0.352045474487166	1.25488243228543	0	0.251291294718722	0.107497728993199
"CFP"	0.307962369302118	0.0203094617473218	0.492744342398288	0.21412231794546	0.103477497223586	0.627337883500235	1.81206976857089	0.379587694299947	0.266110076669281	1.08971914828349	1.51456163122326	0.312467689706976	1.66548509693165	1.31110082531228	1.05677009561312	0.479503757354142	0.748225917122872	1.18641561615653	0.0300959035142827	0.775448413311291	0.610514871318063	0.272988247241587	0.210146940240359	0.0631577586603222	0.0321389382788307	1.03902114823203	0	0.70944945579297	0	0.320192354633908	0.0802169430821958	0.0785046343474922	0.432671908286552	0	0.273740258328866	0.719776609058177	1.6298541037859	0	0.701556153965016	1.161593632775	0	1.21424108686167	0.10752986714535	0.0806180995344793	0.344053550305815	0.139455087662772	0.296687632850342	0.50726185443248	0.432547913344929	0.903554307748236	0.129396449535576	0.0273734830305429	0	0.361922163843423	0	0.412521410390461	0.0425168703710601	1.15373790066739	0.375360890560562	0.473812882488453	1.58287148279233	0.0200163912421661	0.0368422964801881	0.525492620476959	0.869580074728985	0.45668946753615	0	0	0.0771664178266978	0.211556762601712	0.705393187700574	0	2.44237612324027	0.0202397561980898	0.48405355249846	0.707295955841118	0.305169741618739	0.66053711718308	0.445360157168397	0.450845428859862	0.404013694594456	0.244133251905002	0.348573503195433	0.186717325938666	0	0.100046489511586	0.328579145352366	1.5279836197478	0	0.0369252669264333	1.1516276553488	0	0	0.908377920522124	0.389533772566683	0.269879359141517	0.337569526975172	0	0.586388140593007	0.0714496624938223	0.25612903729418	0.272508187601349	1.38459748473703	0	1.30257817168258	0.84128480733077	0.728267966107679	0.211622794766958	0.401134557329318	0.692802107241726	0.479130169321093	0.42000479329195	0.137553361445065	0	0.0757680981162792	0.240753940837345	0.989563395271854	0	1.26740455628882	0.0569483176240481	0.0212338086768075	0.242537876621125	0.0650869660800123	0.0875307311842775	0.34560756912371	0.606064092983777	1.40641857226565	0.59446638047299	1.36455842547989	0.675172783850473	0.924537759813163	0.231291081313259	0.260533973338146	0.392805383370768	0.461123039173183	0.433961465081771	0.492470565890233	0.107888694552972	1.18265734192653	0.515727588216852	0.829724561441702	0.472420184165978	0.832176285741265	0.815576248575431	1.75535037271111	1.04406602194467	0.712212771659305	0.199441809267642	0	0.279468918390124	0.771156231188762	0.752468587216904	0.338108313699683	0.374315051374274	0.232401662331627	2.28444661637924	0.242189072268789	0.300960098743604	0.280552540202562	1.18726037130254	0.266821314847182	0.415119369899357	0.223895750438336	0.540542142108033	1.42619442999264	0.663673429823372
"HBD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.572685009431901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.643445251706721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.942783220383735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.339183003013877	0	0	0	0	0	0	0
"C10orf105"	0.124463133175937	0.261193796018399	0.477417256401806	0.117813378699946	0	0.150323107182728	0.489643633064049	0.165120851932563	0.228781757030084	0	0.115063881573754	0.152036707847896	0	0.261652363573771	0.222442296502881	0	0.210593346052672	0.199715683922135	0.0789868534510665	0	0	0.110997916283674	0.0376155647654288	0	0.0272857144247965	0.209594352936165	0.159109877142854	0.15952714738005	0	0	0.10127893438797	0	0.149709405744197	0	0	0.249020510285965	0.228839619040139	0	0.268314613175228	0.11607858492216	0	0	0	0	0	0.0233291709697813	0	0.102199889553906	0	0	0.148219573989906	0	0	0.145874365554758	0	0	0	0.473559386769305	0	0.34188671860822	0.200643707215148	0	0	0.0790578749412665	0	0.0984492037255623	0	0	0.0332221115397014	0.100820254226013	0.209333577975923	0	0.847611334861178	0.0171679473882932	0.168685675140263	0.263118560590022	0.202075383735203	0.0360728347241075	0.058751490022655	0.145142662331387	0	0.160662080113344	0	0	0	0.016633237495785	0.230918648729698	0	0	0.0578550364929582	0.302930805267282	0	0.0195695575562431	0.0685772645927444	0.118500599475083	0.12067043952927	0.406155674398675	0	0.189324865083745	0.0715169372297167	0.0535701448105292	0.664028570224776	0.531605536544712	0	0.0717530604524062	0.148451282042699	0.0978453840362943	0	0	0.218584042814537	0.176603623982366	0.259643697822835	0.115741761239235	0	0	0.0490577576539051	0.454956001230558	0	0.294355489159105	0	0	0.0728384554621192	0.0554122505195951	0	0.195599575449904	0.130638348575277	0.192167647231442	0.341048687141342	0.743187486288428	0.382944975929794	0	0.0859616576569694	0	0	0.535932504802987	0.298226615392287	0	0.0740655733914362	0.209614314627226	0.417114206096005	0.242463488362122	0	0.207932821859331	0	0.431450735234382	0	0.161265980610999	0.0285931969137469	0	0.0501924034146774	0.13340570178986	0.133342567374792	0	0	0	0.12988569025461	0.0536882990910829	0.1690450097393	0	0	0	0.0446067481941581	0.192381040589758	0.0445172240828825	0.266439952476038	0.226401248496413
"RRAD"	0.27376889862084	0.145944777305205	0.894808452439315	1.24690663541943	1.27130614379734	0.619708797320842	0.153660086659994	1.72468388329851	0.986390546231683	2.04561456018479	3.22512991260078	1.55819464016807	1.48536448078741	1.55070517361098	2.67627937048744	3.51095711028589	3.92653425554129	3.32892921413385	2.2619212979861	0.140560108552879	0.0940563130359161	0.955994927541272	0.462639750487563	0.669295317703097	0.384137139713639	3.18685263115538	2.95314415558951	0	0.35078123203811	0	0	0.922016643655709	3.28000340488107	1.7507055393426	1.24359718812204	1.25011267969238	1.57624203682392	0	0	3.32251443125669	0	2.14042333610912	2.49782718920372	0.331904669486659	0.545179611992008	0.425939407063468	2.26101863529544	0.521097988159864	0.540338794247312	3.12742065636827	2.76167930084877	0.455937642977034	0	0.0945793025872703	0.0701145026613282	0.452892693080318	1.00197009701095	0.40866404209623	0.150831293584804	4.01310096015803	1.81916335626572	0	0.423442634643251	0.0793050570978074	0.751809035405793	0.596500122137151	0	0.873280109680062	0.282176448350637	0.357446156181962	1.31197851035853	0.566443048977489	0.368691254323547	0.483574867378002	3.28361231510228	1.60543791450751	1.54897463728475	0.235312876462976	0.372831775470193	2.65906439186698	1.06325718001837	3.74973537284918	0.536092698175162	0.27056003847756	0	0	0	2.94841264947963	0.347988738461414	0.10694189352789	1.66128990692236	0.258669668668482	0	1.24108173056016	2.98987415842348	2.02522941086008	2.88376781512038	0.115181101619853	0.679515680852653	0	1.13300975072806	0.839624262971537	0.408551009225808	0	0.661049056939885	1.5142237819214	0.215418919190792	0	0.933488037956185	2.45284710689762	0.227773107995103	2.45634252026968	0.15775905775127	0	2.15255791939247	0.388673385808697	4.18926927135731	0	1.37740587325791	0	0	0	0.436142645904637	0.129240807192584	3.32375843467925	0.880440256050796	2.08977100320947	2.19430173791703	1.88317229909059	1.04367626558804	2.48213140299709	0.307337588820736	1.02628732470296	1.72154371643513	0.683230225687643	3.68312442741258	0.720274962479355	0.265757325999267	2.78477009269581	2.85448225019516	1.70724779866737	0.281859644896501	0.0855864574617953	0.131618456461597	2.69091563876148	1.31273428652042	0.452297060630558	0.125327087015968	0	0.0866710087335099	0.784770302046876	1.07176953272354	1.40891507381489	3.16544360993154	0.277600374040182	3.2762971460288	1.75922445075093	0.418769608644349	0.766229618546019	1.17469147764457	1.3137920566408	1.13393960322967	2.46884707020038	1.14194673305753	1.45205293841902	1.56909001754511
"UPK3B"	2.84441096321987	2.22804381290897	1.54789249042629	1.39853753639273	0.495622514448938	1.27534681582348	2.14934099449217	0.491088586028732	0.530991615043984	1.2191833927317	1.07622660077926	0.366687580771708	1.21857908334847	0.873429740863344	1.70756719649926	1.10083236202787	0.921648073039622	1.26550830888638	0	0.819586442085012	0	1.29831636804806	0.0774029856251008	0	0	0.776258148124019	0.664759520010404	0.568451471512236	1.08353812958554	0	0.201785649793039	0	1.92721684308698	0.134376045786814	2.45355155556763	1.17683528518747	0.606488658948984	0.263332532003601	2.78048942728113	1.00813689364674	0	2.12080578038492	2.25507526421385	0.581916161978952	2.43395959621883	0.121475663331861	2.00614970686742	0.577811159536285	1.66447282793533	0.321550636490955	0.077256673702162	0.0940427965809467	0	0	0.0414771032457322	1.20995923397945	1.15022495849462	1.83562540142563	0.999048950562835	1.28497304573912	1.04902986814443	0.391374004023835	0	0.5394397524893	2.08125712693621	1.4840654144448	0	0	0	0.746649857566286	0.758513830197274	0.874532595101452	4.04041221200621	0.227821154895586	2.82188467467823	2.59982288660325	1.8106142016497	1.40935671840012	0.650710342169882	2.45494074000416	0.555553109129542	2.73457761775068	2.07207320652629	1.51767682006075	0	0	0	0.757003612062645	0.0355296036555727	1.50597982545315	0.640159080657588	0.0364189322915571	0.255880164917737	2.0587473346454	0.353691399643679	1.99777689836086	0.95870758441834	0	2.60726283843442	1.01237987726393	0.233888060174277	3.57542512760148	0.979436399576347	0	2.14615142898758	1.69958849895118	0.708562486612956	0.736073155582461	1.73096899414194	1.75455660615657	1.32593034515564	0.978891909848807	1.56401665682508	0	0	0.346847991923499	2.45209986792605	0.0363584415500456	0.961244733215743	0	0.0928068575538414	0.346962560896153	0.057387884022378	0	1.46945258184301	1.7969316033893	1.63527612186039	2.85577367541468	2.77618275496601	0.74933860564678	0.90683981184928	0.413771700594095	0.355554213587457	1.13268409491663	1.80609634316177	0.118063315040974	0	0.618754550040317	0.273376238418132	1.11193405012403	0.805654012825424	0.431508502257923	0.345691583840573	0.546723116175838	1.4486678815824	1.14968079464755	0.828603149917755	0.444645866171206	0.178188132698358	0.298607879002604	0.386163105443862	0.581736878509478	1.3476424142683	0	0.168344224351744	1.95332000264193	0	0.275252642444383	0.301586476059068	2.30287203898848	0.648185620490261	1.99938600262289	1.98465022843916	1.39702473695486	2.95082689705633	0.398151137699508
"FAM179A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ADGRE1"	0	0	0	0	0	0.656011195644548	0.278573603640557	0.0653172497909692	0	0.710241530388897	0.751396019601875	0.322844203851921	0.0999118793624726	0	0.577647798928438	0.0961295887038109	0.157332220303704	0.162783648175803	0	0	0.10118478906449	0.076470163820125	0.105739753130002	0.0513651405701382	0.0518133701316256	0.536557257852986	0.232987321428078	0.438041555871838	0	0	0	0	0.191711713065289	0	1.06770616955134	0.449413466029619	0.411347058035967	0	0	0.273265223907488	0	0.170594256686073	0.806982246408001	0.0870065380063634	0.343960346857399	0	0.471618253229004	0.13494112160027	1.35952398159992	0.101452414678352	0.489927192118628	0	0	0.370513610427929	0.256431009222679	0.531710326306508	0.0682649418636515	1.02838951133636	0.43738329439343	0	0.294695436291406	0.0637693676015092	0.0592597409044496	0.0467117606361247	0.776774422198964	0.131522319417315	0	0	0.0628249234241005	0.0774358012154057	0.14760106972066	0.0831670650810305	0	0	1.0946428052055	0.888404656732296	0	0	0	0.619913465011869	0.0642510169486974	0.443961977449174	0.129020505005431	0	0	0.0929137256067933	0	0	0.0326749850267043	0	0.734657167486426	0	0	0.117471640335054	0.0771595800302849	0.414557723410589	0	0.0321643344612016	0.510184172980667	0	0.173469033457703	0.588472632234256	0.237123133479654	0	0.783814507306653	0.35714545921738	0.119842195404323	0.0602217420304153	0	0.569017569186469	0.554969918402522	0.222582020225596	0.210275389586375	0	0	0	0	0	0.765316628330988	0	0.0955639543142407	0.198944179150421	0.0528165098558488	0	0.222297612547152	0.126317417337032	0.252770475745598	0.147106075317845	0	0.312351510106591	0.0570107247967428	0	0.263452726742051	0.144607671151166	0.790611914844691	0.751258035693235	0.458439752801699	0.581548896107677	0.876118879717258	0.608778969412781	0.546813975318236	0.314241751307355	0.129759110183511	0.110466146145447	0.506208897186098	1.19745151624113	0.447601412030163	0	0	0	0.243747062375	0.120637265813535	0.951372195010326	0.140001157558758	0.227221069831345	0.867667986248697	0.0343115161246217	0.244591184992841	0.277461117589665	0.683320069510764	0.0898994462743769	0.0749164020524617	0.516262300856487	0.083620499768912	1.11030644322494	0.451859403986682
"AHSP"	0	0	0	0	0	0	0	0	0	1.6283882030342	0	0	0	0	0.190772868537884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.570216145919652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38816859243421	0
