"Control"	"RNA_Control_Cal33"	"RNA_J_03_U_T_PT"	"RNA_J_05_U_T_PT"	"RNA_J_06_U_T_PT"	"RNA_J_08_U_T_PT"	"RNA_J_10_U_T_PT"	"RNA_J_13_U_T_PT"	"RNA_J_19_U_T_PT"	"RNA_J_22_U_T_PT"	"RNA_J_31_M_T_PT"	"RNA_J_32_M_T_PT"	"RNA_J_33_M_T_PT"	"RNA_J_35_M_T_PT"	"RNA_J_36_M_T_PT"	"RNA_J_37_M_T_PT"	"RNA_J_38_M_T_PT"	"RNA_LMU_KKG_01_PT"	"RNA_LMU_KKG_01_Rez"	"RNA_LMU_KKG_02_PT"	"RNA_LMU_KKG_02_Rez"	"RNA_LMU_KKG_03_PT"	"RNA_LMU_KKG_03_Rez"	"RNA_LMU_KKG_04_PT"	"RNA_LMU_KKG_04_Rez"	"RNA_LMU_KKG_05_PT"	"RNA_LMU_KKG_05_Rez"	"RNA_LMU_KKG_06_PT"	"RNA_LMU_KKG_06_Rez"	"RNA_LMU_KKG_07_PT"	"RNA_LMU_KKG_07_Rez"	"RNA_LMU_KKG_08_PT"	"RNA_LMU_KKG_08_Rez"	"RNA_LMU_KKG_09_PT"	"RNA_LMU_KKG_09_Rez"	"RNA_LMU_KKG_10_PT"	"RNA_LMU_KKG_10_Rez"	"RNA_LMU_KKG_11_PT"	"RNA_LMU_KKG_11_Rez"	"RNA_LMU_KKG_12_PT"	"RNA_LMU_KKG_12_Rez"	"RNA_LMU_KKG_13_PT"	"RNA_LMU_KKG_13_Rez"	"RNA_LMU_KKG_14_PT"	"RNA_LMU_KKG_14_Rez"	"RNA_LMU_KKG_15_PT"	"RNA_LMU_KKG_15_Rez"	"RNA_LMU_KKG_16_PT"	"RNA_LMU_KKG_16_Rez"	"RNA_LMU_KKG_17_PT"	"RNA_LMU_KKG_17_Rez"	"RNA_LMU_KKG_18_Rez"	"RNA_LMU_KKG_20_PT"	"RNA_LMU_KKG_20_Rez"	"RNA_LMU_KKG_21_PT"	"RNA_LMU_KKG_21_Rez"	"RNA_LMU_KKG_ADJ_01"	"RNA_LMU_KKG_ADJ_02"	"RNA_LMU_KKG_ADJ_03"	"RNA_LMU_KKG_ADJ_04"	"RNA_LMU_KKG_ADJ_05"	"RNA_LMU_KKG_ADJ_06"	"RNA_LMU_KKG_ADJ_07"	"RNA_LMU_KKG_ADJ_08"	"RNA_LMU_KKG_ADJ_09"	"RNA_LMU_KKG_ADJ_10"	"RNA_LMU_KKG_ADJ_11"	"RNA_LMU_KKG_ADJ_12"	"RNA_LMU_KKG_ADJ_13"	"RNA_LMU_KKG_ADJ_14"	"RNA_LMU_KKG_ADJ_15"	"RNA_LMU_KKG_ADJ_16"	"RNA_LMU_KKG_ADJ_17"	"RNA_LMU_KKG_ADJ_18"	"RNA_LMU_KKG_ADJ_19"	"RNA_LMU_KKG_ADJ_20"	"RNA_LMU_KKG_ADJ_21"	"RNA_LMU_KKG_ADJ_22"	"RNA_LMU_KKG_ADJ_23"	"RNA_LMU_KKG_ADJ_24"	"RNA_LMU_KKG_ADJ_25"	"RNA_LMU_KKG_ADJ_26"	"RNA_LMU_KKG_ADJ_27"	"RNA_LMU_KKG_ADJ_28"	"RNA_LMU_KKG_ADJ_29"	"RNA_LMU_KKG_ADJ_30"	"RNA_LMU_KKG_ADJ_31"	"RNA_LMU_KKG_ADJ_32"	"RNA_LMU_KKG_ADJ_33"	"RNA_LMU_KKG_ADJ_34"	"RNA_LMU_KKG_ADJ_35"	"RNA_LMU_KKG_ADJ_36"	"RNA_LMU_KKG_ADJ_37"	"RNA_LMU_KKG_ADJ_38"	"RNA_LMU_KKG_ADJ_39"	"RNA_LMU_KKG_ADJ_40"	"RNA_LMU_KKG_ADJ_41"	"RNA_LMU_KKG_ADJ_42"	"RNA_LMU_KKG_ADJ_43"	"RNA_LMU_KKG_ADJ_44"	"RNA_LMU_KKG_ADJ_45"	"RNA_LMU_KKG_ADJ_46"	"RNA_LMU_KKG_ADJ_47"	"RNA_LMU_KKG_ADJ_48"	"RNA_LMU_KKG_ADJ_49"	"RNA_LMU_KKG_ADJ_50"	"RNA_LMU_KKG_ADJ_51"	"RNA_LMU_KKG_ADJ_52"	"RNA_LMU_KKG_ADJ_53"	"RNA_LMU_KKG_ADJ_54"	"RNA_LMU_KKG_ADJ_55"	"RNA_LMU_KKG_ADJ_56"	"RNA_LMU_KKG_ADJ_57"	"RNA_LMU_KKG_ADJ_58"	"RNA_LMU_KKG_ADJ_59"	"RNA_LMU_KKG_ADJ_60"	"RNA_LMU_KKG_ADJ_61"	"RNA_LMU_KKG_ADJ_62"	"RNA_LMU_KKG_ADJ_63"	"RNA_LMU_KKG_ADJ_64"	"RNA_LMU_KKG_ADJ_65"	"RNA_LMU_KKG_ADJ_66"	"RNA_LMU_KKG_ADJ_67"	"RNA_LMU_KKG_ADJ_68"	"RNA_LMU_KKG_ADJ_69"	"RNA_LMU_KKG_ADJ_70"	"RNA_LMU_KKG_ADJ_72"	"RNA_LMU_KKG_ADJ_73"	"RNA_LMU_KKG_ADJ_74"	"RNA_LMU_KKG_ADJ_75"	"RNA_LMU_KKG_ADJ_76"	"RNA_LMU_KKG_ADJ_77"	"RNA_Lue_01_PT"	"RNA_Lue_01_Rez_2"	"RNA_Lue_02_Rez_1"	"RNA_Lue_02_Rez_2"	"RNA_Lue_03_PT"	"RNA_Lue_03_Rez_1"	"RNA_Lue_04_PT"	"RNA_Lue_04_Rez_1"	"RNA_Lue_05_Rez_1"	"RNA_Lue_05_Rez_2"	"RNA_Lue_06_PT"	"RNA_Lue_06_Rez_1"	"RNA_Lue_07_PT"	"RNA_Lue_07_Rez_1"	"RNA_Lue_08_PT"	"RNA_Lue_08_Rez_1"	"RNA_Lue_09_PT"	"RNA_Lue_09_Rez_1"	"RNA_Lue_10_Rez_1"	"RNA_Lue_10_Rez_2"	"RNA_Lue_11_PT"	"RNA_Lue_11_Rez_1"	"RNA_Lue_12_PT"	"RNA_Lue_12_Rez_1"	"RNA_Lue_13_PT"	"RNA_Lue_13_Rez_1"	"RNA_Lue_14_PT"	"RNA_Lue_14_Rez_1"	"RNA_Lue_15_PT"	"RNA_Lue_15_Rez_1"	"RNA_Lue_16_PT"	"RNA_Lue_16_Rez_1"	"RNA_Lue_17_PT"	"RNA_Lue_17_Rez_1"
"RP13.512J5.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NPFF"	-1.14419127914607	-0.986566778349812	-0.377588947887111	-0.571768360350001	-0.885457685930185	1.51458884809743	1.47542686256081	0.672933251136924	1.06672237002956	0.396180513195256	1.56159853574784	-0.486960816434829	1.72420208522273	-0.0268792200655232	1.94984264484048	0.653834589792761	0.645719908711743	0.569127116258235	-1.34595828072896	0.142263959344878	-0.98332677463088	0.635553623340108	-0.71909935097186	-0.777090414005204	-1.33702211143288	0.466751940820468	-0.781614281493948	-0.654921669258438	-1.29186296958403	-1.25941197860205	-0.103521907362112	-1.00810781908689	0.161722104509572	-1.30637033869213	0.641320916037938	1.27194937495168	0.293220372228379	-0.313583027945124	1.27384480383683	0.415708717133705	-1.47233514014511	0.106499760233246	-0.275372166609909	-0.33371104170189	0.463474973528691	-0.179792286680432	1.35744511349276	-0.183053886320211	1.39806009054343	-0.685567637694477	0.293422918339133	-0.6407526331961	-1.47233514014511	-0.980946512678477	-1.1759420955635	0.150740338686277	-0.172631713809038	1.51640059755182	0.0331731359821977	0.990360429095825	0.989796467370122	-0.825239638114077	-0.918458199754563	-1.13381496340851	-0.135009854820886	-0.498018477958391	-1.47233514014511	-1.47233514014511	-0.889773364856781	-0.928849876491482	0.463213502632357	-1.25810505595908	0.94797747701762	-1.38605903993329	1.04570619520414	2.48130278166605	1.3763793753635	1.5630359824685	-1.02179302920523	2.19626533250078	0.25297669638808	1.78787338755539	0.952853642089008	0.645171235130896	-1.47233514014511	-1.30989707230924	-0.923978916095047	0.349312991564958	-1.47233514014511	-0.163309619676408	0.240439467910239	-1.38435692746246	-1.18224020952851	1.70839610709628	0.880036131537832	0.631378787568781	0.40457306934242	-1.38851508599669	0.419924557087449	-0.695049417655496	0.292060646776638	-1.47233514014511	1.65628908954716	-1.36544320206637	0.795643340197405	0.290954677927533	-0.27071645618639	-0.122503020561362	-0.778301305945038	1.6842108252718	-0.251844345127338	0.934577537797114	-0.778447428313985	-1.34753209057119	0.665992454075746	-1.38004770591049	1.43112516988401	-1.30094040365317	1.03554074748063	-0.67177477625421	-0.921233502417398	-0.58777487084899	-0.976031456972775	-0.96481030004623	1.25900415017318	1.29735027526484	0.753733435349163	0.757266964542249	1.36180213758788	0.236436627872516	0.27108188979197	0.262914648673786	-0.716897564556253	-0.710535247130674	1.37312996980547	0.918956192829555	-0.374146337573088	-1.12236913612373	-0.4188045691573	1.27944592268441	1.3088531697275	1.22953838431544	-0.82073214242879	-0.01617637290953	1.35826271201266	1.27929764267573	0.613850765903721	-1.13029317998593	-1.33311562458328	-1.12291824168004	0.365240036841984	-0.134600499141877	1.11931685610914	-0.690062601184952	-0.748889866485349	0.798061184238098	-0.295575466678053	-1.35997159274765	-0.391842706643632	0.755482036390626	-0.683715569703067	-0.532411672158231	0.606344995928324	0.208425441729946	0.591862331675619	-0.312407371626569
"DNAAF1"	-0.868312595589728	-0.852285642633066	-0.513546258113862	-0.33692955590501	0.36451259806441	0.280702940157421	0.96464941693783	-0.818871406978459	-0.265941485990957	-0.630203937481226	0.285232685233805	0.185036840391464	0.268309829325428	1.09004063026995	-0.0436336434670391	0.162022752953661	-0.511408132424729	-0.528145121830135	0.411011811348742	0.458757222018146	-0.893900625311612	1.99344528645428	0.498736154419962	-0.572224565896525	-0.972987706613521	0.937596566156961	-0.78649079206056	-0.592295211636368	1.11688283027218	-0.846162726887485	-0.426789185245277	-0.0132046823488568	-0.0841409747764056	-0.455113166409715	-0.838609131985264	1.59215180273527	5.29488482110842	-0.48436540460809	-0.845704101465599	2.65844852427556	-0.972987706613521	1.39315057299963	-0.476310816711244	-0.560757018334571	0.128624585124751	-0.134468837751046	0.761608365031619	1.00135582749683	-0.218750566734478	0.490658726030866	-0.411622457184246	-0.905410462438593	-0.972987706613521	-0.647020490174726	-0.144341936027132	-0.498303263274907	1.24418435600343	1.02548189393842	-0.0970453057702452	0.210148263107054	0.144369945817943	-0.248820125426821	-0.972987706613521	-0.613901101917424	-0.817629449880366	-0.612093599143729	-0.972987706613521	-0.265553071918372	-0.694576178033034	-0.658907690461231	-0.368909388689958	0.229733893497407	0.986840579745591	-0.00575485012951989	1.85742038887187	1.82220821599532	1.35441443681105	0.593595652925992	-0.822029395742071	1.58304394999439	0.138099888775518	0.250899674846062	-0.127081268430442	1.30605959884732	-0.875623846347977	-0.830138059944017	-0.972987706613521	0.229853364786746	-0.972987706613521	-0.794441923641214	0.0689308996270233	-0.972987706613521	-0.972987706613521	0.131657865346875	0.637361514586003	-0.63072052179568	-0.177619692521938	-0.144554019490232	0.617973220367648	0.271524143114099	-0.862429447949087	1.94369023167404	3.22643887938652	-0.972987706613521	2.06519992992548	-0.275538330850551	3.01767949336536	-0.230682400131913	-0.634885521283201	-0.456771075733648	-0.0849725375912201	-0.682861592504608	-0.19324549372922	-0.566082873341966	-0.494439797415734	-0.812237890996431	0.494173339899113	-0.972987706613521	0.402186426933071	0.215328889767962	-0.972987706613521	0.765627990128387	-0.508453529149898	-0.972987706613521	0.251308508855678	0.716336647277588	-0.133496004552079	3.28535534334942	1.21097751857788	-0.336451166446722	-0.152910782479392	-0.518002692796048	-0.534220221564823	-0.854986782349989	0.578600271295163	-0.351320000456006	-0.062242783515187	-0.688169546208547	-0.972948121087108	-0.144547493557176	3.01807259986165	-0.490772025236365	-0.763709800045848	-0.520986704694562	-0.0370173904796213	-0.577012880602276	-0.168966201122666	-0.88927977589944	-0.972987706613521	-0.626091433684577	1.02815541931701	-0.657902735552147	-0.972987706613521	-0.44562298636861	-0.850402672160641	0.142665930432095	-0.920264622002106	0.00164670871727316	-0.21330819739561	-0.474462233394734	-0.626125540801845	-0.592461317317195	0.379113140155571	-0.391090068935373	0.515517782490899	-0.916845629674913
"SPHAR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"H2AFB3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PDIA2"	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	0.350426310793344	2.02819667266885	-0.469372590589032	1.11242530183868	-0.469372590589032	-0.198519779738487	1.3244097863797	3.1574547958423	-0.469372590589032	2.98912505387867	-0.115635771441261	0.113970442614067	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.0968220826934486	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	0.68097042452892	0.42532055685356	-0.469372590589032	0.0144872024175161	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	1.63296153238086	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	0.48968004922346	0.638771965858046	-0.469372590589032	2.32872857736205	-0.0830094238241454	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.184994040066714	2.08069741137892	-0.469372590589032	0.888981534276363	-0.469372590589032	1.93246429341623	-0.469372590589032	0.168364571172259	1.53942419317391	-0.469372590589032	-0.469372590589032	-0.469372590589032	2.34310800535293	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	3.45967925694021	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	0.950537632353403	-0.469372590589032	5.08117460428559	-0.469372590589032	-0.469372590589032	1.38326178979273	-0.469372590589032	-0.469372590589032	-0.469372590589032	5.20662236595898	-0.469372590589032	-0.469372590589032	0.713704216951891	-0.469372590589032	-0.0332955276910338	-0.469372590589032	-0.469372590589032	-0.469372590589032	0.0837094587461014	0.698354786622947	-0.469372590589032	-0.0247572896578514	-0.469372590589032	1.34042871739296	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	1.31868122292479	0.21615256844681	0.236894211154726	2.08986441840346	0.128684038173158	-0.469372590589032	0.918651278889685	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	2.47706322689013	-0.469372590589032	-0.194147018409833	-0.469372590589032	-0.129753334356969	0.970456895238263	-0.469372590589032	0.47409207636927	-0.469372590589032	-0.469372590589032	1.50824583767489	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.107537351325168	-0.469372590589032	-0.155262403237241	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.194645344439852	-0.469372590589032	-0.469372590589032	-0.469372590589032	-0.469372590589032
"RNASEK.C17orf49"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C7orf61"	-0.495385731524791	-0.732068641775227	-0.732068641775227	-0.732068641775227	-0.732068641775227	0.49460466294782	0.0551157005003556	0.218797718085569	-0.732068641775227	0.914931583396437	0.224909014004837	-0.732068641775227	1.09136373738954	-0.732068641775227	-0.0983147426076882	0.574323382129316	-0.324158236901541	-0.170085203478452	-0.732068641775227	1.88062629568484	-0.18304896942876	0.375131052829547	-0.732068641775227	0.033415288523694	-0.732068641775227	-0.732068641775227	1.44981043377405	-0.732068641775227	-0.732068641775227	-0.732068641775227	-0.542431880563028	-0.732068641775227	-0.732068641775227	-0.732068641775227	0.320748027825512	-0.732068641775227	0.31311587430262	-0.732068641775227	-0.732068641775227	1.56739679369348	-0.732068641775227	-0.732068641775227	-0.10893674144598	0.22483283033666	5.35031049653171	0.524611530973941	2.37390719818672	0.207360879106248	-0.732068641775227	1.75285980142994	0.944048523136774	-0.732068641775227	-0.732068641775227	-0.732068641775227	-0.732068641775227	0.542098299241549	2.25080109296163	0.128245390845581	-0.732068641775227	1.40585560746696	1.25776976212815	-0.732068641775227	-0.732068641775227	-0.732068641775227	-0.732068641775227	-0.145676861027432	-0.732068641775227	-0.732068641775227	-0.270102812319791	-0.1526424502883	-0.732068641775227	-0.732068641775227	0.948524005048104	-0.732068641775227	-0.13816597959644	3.31998707232624	2.2220604264456	1.90778548548561	0.457316210367334	0.167076226127076	-0.732068641775227	0.368606811056814	-0.732068641775227	-0.732068641775227	-0.732068641775227	-0.732068641775227	-0.732068641775227	0.0426885710339681	-0.732068641775227	-0.302003093692742	0.362043019559944	-0.732068641775227	-0.732068641775227	1.02219371043093	1.94649685275202	-0.732068641775227	-0.732068641775227	-0.732068641775227	1.06197810274937	-0.732068641775227	0.490417433317253	-0.732068641775227	-0.732068641775227	-0.732068641775227	2.59933715422851	0.244323740184011	1.93234487764947	0.105117905763638	-0.732068641775227	0.0776214473596921	-0.732068641775227	-0.180865672642111	0.484642141962496	-0.732068641775227	-0.732068641775227	0.0220172771358343	1.93422344786247	-0.732068641775227	1.41092700752317	0.531701326614842	-0.732068641775227	-0.732068641775227	-0.732068641775227	-0.732068641775227	0.117567666378332	-0.732068641775227	0.208020224287056	0.192450757448555	-0.732068641775227	0.752572920210586	-0.257439764273169	-0.732068641775227	0.104243703264964	-0.732068641775227	-0.123294929611739	-0.732068641775227	-0.732068641775227	-0.732068641775227	-0.0983083585802208	-0.129182899534204	1.6682656333289	-0.732068641775227	-0.732068641775227	0.0530892604275887	1.48082552285968	-0.732068641775227	-0.732068641775227	-0.732068641775227	-0.732068641775227	-0.0620399327319998	1.14150396247686	-0.27356861845979	1.812833808006	-0.732068641775227	0.370775293769214	0.980158117245749	-0.221833499121877	-0.412995351721809	-0.732068641775227	0.335772727464111	0.394958539453676	-0.732068641775227	-0.732068641775227	2.12808601111676	1.37842769341409	-0.732068641775227
"FTCD"	-0.301278408005301	-0.174378362979736	0.140510342377453	-0.301278408005301	-0.301278408005301	-0.10007727130179	-0.301278408005301	-0.301278408005301	-0.301278408005301	0.86061017045552	0.604128442314661	-0.301278408005301	1.17887164847591	-0.301278408005301	-0.208705282962287	-0.301278408005301	0.0657935818848034	0.254245961046297	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	0.00517671086102681	-0.301278408005301	0.561665036491422	0.20618313095127	-0.301278408005301	-0.102735613611775	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	2.47445395273121	-0.301278408005301	-0.301278408005301	0.293399603880645	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.165940644214141	-0.301278408005301	-0.301278408005301	-0.301278408005301	0.21797654875848	0.210490561141801	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	1.42626928498185	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.0279121017793147	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	0.363064195356762	0.321936490718819	-0.301278408005301	10.7148334675199	-0.301278408005301	-0.301278408005301	-0.301278408005301	0.0971483845291385	0.769484803072639	-0.301278408005301	-0.109913475223478	-0.301278408005301	0.968949940291244	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.0449139345521743	-0.301278408005301	0.977027365789151	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	2.79323909506634	0.71906455591776	-0.301278408005301	2.8565391890009	0.543820811443598	-0.301278408005301	1.70452793524577	-0.0183159457284706	-0.301278408005301	-0.301278408005301	-0.301278408005301	0.494717606228338	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.0210047548301006	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	1.42694993702345	-0.301278408005301	-0.301278408005301	0.237253719793742	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.107723003395539	-0.301278408005301	-0.301278408005301	-0.301278408005301	0.0337082287216524	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	1.49272408869416	-0.301278408005301	-0.301278408005301	0.583696072296358	0.19700381448646	-0.301278408005301	0.82019387656025	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.101809089870781	-0.301278408005301	-0.301278408005301	-0.301278408005301	-0.301278408005301	0.123683115591714	-0.301278408005301	-0.00506004462538883	-0.301278408005301
"LCAT"	-0.624483300137079	-0.56805459426421	-0.178020253112976	-0.502302397378171	-1.29704117947347	0.503679073455668	0.602099448485606	0.9095030246155	0.396924267715252	1.69635838170511	1.72557918948211	-0.945570538389782	1.31586186772698	0.413051649270752	1.14870666027681	0.46075867434754	0.400418880343368	0.955034894866617	-1.431830580867	-0.64233063277916	0.0475663769245451	-0.63335594814176	-1.57126285167368	0.223746968939483	-1.41086519017401	0.510098159662938	0.291880692736895	-0.0609903909715122	-0.0715962092201471	-1.04787106101699	0.619283146647861	-1.33066794699789	0.852760656837469	-1.43689004839071	0.982176398404862	1.83844271544012	0.710544815044197	-0.281459007775857	0.0711760410953739	0.0801372705944773	-1.99871654131222	-0.459853560935327	-0.000816183206775982	-1.08533414959927	1.23507203147791	-0.236904222307282	0.783142414388772	0.0974805619074854	1.34042296900377	-0.292538251421139	1.21751009268148	-0.742118536782765	-1.99871654131222	-0.0655861809381278	-1.36819657914344	1.5601569262665	-0.642388267853571	1.20535157372362	0.45384479508805	0.900753421819835	0.913428862104264	-0.840884866014989	-0.138713512772621	-1.61726579199855	-0.573696052974999	-0.182637583965966	-1.99871654131222	-1.77826763015694	-0.292034749695312	-0.51888226147936	0.575677416099906	-1.51333880031617	0.43181764920451	-0.812189368654022	0.246743789293271	2.13811844238621	1.54511981255315	1.10923230810704	-0.48119340831256	1.57539706480867	-0.00588194831820318	1.49606750399116	0.23707173492878	1.09044192154334	-1.66419437139114	-1.5312614113575	0.169977741158367	-0.137539636918862	-1.43572926759485	0.000899091886381279	0.792977268276358	-1.63571400169161	-1.62090285444235	0.960833161806496	0.406701890721656	0.68049228196907	0.663462181067492	-1.1109230466871	0.15373939707369	-0.0682261649575995	-0.770593435404654	0.904758644216781	0.704095438572035	-1.99871654131222	0.370217966771032	0.483528590303188	-0.273592291803411	0.481518401771707	-0.324867367747112	1.20238936663073	-0.176338864759017	0.511461456048667	-0.47139523994545	-1.89640217971789	-0.0209409283293431	-1.24996753048495	1.60637616070994	-1.51813373700237	1.06162048735974	-0.769027770727884	-1.1921753568017	-0.0632393728011948	-1.19852324953984	-0.960974917503407	1.5044055005448	0.677221302880887	0.320073353510762	-0.201892357459027	0.962879406396117	-0.357304093014205	0.938613091970643	-0.322899699257604	-0.317374048083815	-1.37903211574334	1.56645249850376	1.26315427035238	-1.55556117704497	0.815650385765218	0.21251224924961	1.07220893354592	1.37452761936479	0.799312000078909	-0.789807725380404	-0.556915645336018	0.935811990087825	0.669151305171963	0.770379479434162	-1.19754076270945	-1.88270746276022	-0.169045775303716	0.358473583641917	0.833575356268802	0.499336390517355	-0.874494722726348	-1.25382007265692	1.16909678821569	-0.731428747672554	-0.680020185698782	0.0979930099930661	1.14381420095845	-0.580294704300699	-0.298319929759039	1.56445629424243	0.781056275821059	1.02120818729653	-0.497751120776585
