"TCGA.37.A5EN.01A.21R.A26W.07"	"TCGA.37.4133.01A.01R.1100.07"	"TCGA.77.7465.01A.11R.2045.07"	"TCGA.34.5240.01A.01R.1443.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.62.8398.01A.11R.2326.07"	"TCGA.78.7161.01A.11R.2039.07"	"TCGA.55.A48Y.01A.11R.A24H.07"	"TCGA.NC.A5HM.01A.12R.A26W.07"	"TCGA.66.2756.01A.01R.0851.07"	"TCGA.62.A470.01A.11R.A24H.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.73.4677.01A.01R.1206.07"	"TCGA.35.4122.01A.01R.1107.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.44.7671.01A.11R.2066.07"	"TCGA.63.5131.01A.01R.1443.07"	"TCGA.50.5044.01A.21R.1858.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.18.3410.01A.01R.0980.07"	"TCGA.63.A5MM.01A.11R.A26W.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.73.4670.01A.01R.1206.07"	"TCGA.63.A5ML.01A.31R.A27Q.07"	"TCGA.94.8490.01A.11R.2326.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.63.7023.01A.11R.1949.07"	"TCGA.MP.A4T7.01A.11R.A24X.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.37.A5EL.01A.11R.A26W.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.50.5932.01A.11R.1755.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.66.2781.01A.01R.0851.07"	"TCGA.52.7810.01A.11R.2125.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.56.7223.01A.11R.2045.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.66.2800.01A.01R.1201.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.75.6211.01A.11R.1755.07"	"TCGA.75.7031.01A.11R.1949.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.62.8394.01A.11R.2326.07"	"TCGA.43.5670.01A.21R.2125.07"	"TCGA.18.3417.01A.01R.1443.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.78.7159.01A.11R.2039.07"	"TCGA.50.5946.02A.11R.2090.07"	"TCGA.O2.A5IB.01A.11R.A27Q.07"	"TCGA.NJ.A4YI.01A.11R.A262.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.60.2703.01A.11R.2045.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.22.4595.01A.01R.1201.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.22.4613.01A.01R.1443.07"	"TCGA.55.7815.01A.11R.2170.07"	"TCGA.18.3406.01A.01R.0980.07"	"TCGA.J2.8194.01A.11R.2241.07"	"TCGA.98.8021.01A.11R.2247.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.85.A4JB.01A.51R.A262.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.55.A492.01A.11R.A24H.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.94.7557.01A.11R.2125.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.22.5473.01A.01R.1635.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.55.8094.01A.11R.2241.07"	"TCGA.50.7109.01A.11R.2039.07"	"TCGA.92.7340.01A.21R.2045.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.8496.01A.11R.2403.07"	"TCGA.85.8070.01A.11R.2247.07"	"TCGA.85.A4CL.01A.41R.A26W.07"	"TCGA.MP.A4T6.01A.32R.A262.07"	"TCGA.63.A5MB.01A.11R.A26W.07"	"TCGA.L3.A524.01A.11R.A262.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.49.4514.01A.21R.1858.07"	"TCGA.50.5066.01A.01R.1628.07"	"TCGA.56.8308.01A.11R.2296.07"	"TCGA.37.4132.01A.01R.1100.07"	"TCGA.66.2795.01A.02R.0980.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.63.5128.01A.01R.1443.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.78.7167.01A.11R.2066.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.85.8052.01A.11R.2247.07"	"TCGA.05.4397.01A.01R.1206.07"	"TCGA.63.A5MI.01A.12R.A27Q.07"	"TCGA.50.5931.01A.11R.1755.07"	"TCGA.34.5241.01A.01R.1443.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.51.4080.01A.01R.1100.07"	"TCGA.58.8390.01A.11R.2326.07"	"TCGA.33.4566.01A.01R.1443.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.NJ.A7XG.01A.12R.A39D.07"	"TCGA.50.6673.01A.11R.1949.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.58.8391.01A.11R.2326.07"	"TCGA.85.7843.01A.11R.2125.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.22.5471.01A.01R.1635.07"	"TCGA.55.8087.01A.11R.2241.07"	"TCGA.86.6562.01A.11R.1755.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.NC.A5HD.01A.11R.A26W.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.37.5819.01A.01R.1635.07"	"TCGA.56.5898.01A.11R.1635.07"	"TCGA.56.7731.01A.11R.2125.07"	"TCGA.55.8085.01A.11R.2241.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.43.A56V.01A.11R.A26W.07"	"TCGA.58.A46N.01A.11R.A24H.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.64.1679.01A.21R.2066.07"	"TCGA.66.2734.01A.01R.0980.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.21.5786.01A.01R.1635.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.50.5942.01A.21R.1755.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.NC.A5HL.01A.11R.A26W.07"	"TCGA.95.A4VK.01A.11R.A262.07"	"TCGA.O2.A52S.01A.11R.A262.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.95.7948.01A.11R.2187.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.77.8139.01A.11R.2247.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.63.A5MT.01A.21R.A26W.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.85.7697.01A.11R.2125.07"	"TCGA.NJ.A4YG.01A.22R.A262.07"	"TCGA.77.8009.01A.11R.2187.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.60.2719.01A.01R.0851.07"	"TCGA.38.4631.01A.01R.1755.07"	"TCGA.NC.A5HG.01A.11R.A26W.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.22.5483.01A.01R.1820.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.85.8351.01A.11R.2296.07"	"TCGA.75.6206.01A.11R.1755.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.33.4547.01A.01R.1201.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.94.A5I6.01A.21R.A27Q.07"	"TCGA.NC.A5HR.01A.21R.A26W.07"	"TCGA.39.5035.01A.01R.1443.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.55.8207.01A.11R.2241.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.70.6723.01A.11R.1820.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.55.7570.01A.11R.2039.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.55.7913.01B.11R.2241.07"	"TCGA.55.8090.01A.11R.2241.07"	"TCGA.90.7767.01A.11R.2125.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.05.4410.01A.21R.1858.07"	"TCGA.55.6970.01A.11R.1949.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.22.4591.01A.01R.1201.07"	"TCGA.NC.A5HH.01A.11R.A26W.07"	"TCGA.55.7725.01A.11R.2170.07"	"TCGA.64.5774.01A.01R.1628.07"	"TCGA.66.2768.01A.01R.0851.07"	"TCGA.77.8008.01A.21R.2187.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.77.8128.01A.11R.2247.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.55.8508.01A.11R.2403.07"	"TCGA.95.8494.01A.11R.2326.07"	"TCGA.44.4112.01A.01R.1107.07"	"TCGA.94.8491.01A.11R.2326.07"	"TCGA.78.7147.01A.11R.2039.07"	"TCGA.96.8170.01A.11R.2296.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.97.7937.01A.11R.2170.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.66.2759.01A.01R.0851.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.66.2786.01A.01R.0851.07"	"TCGA.4B.A93V.01A.11R.A39D.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.39.5021.01A.01R.1443.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.18.3411.01A.01R.0980.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.63.A5MU.01A.11R.A26W.07"	"TCGA.51.4079.01A.01R.1100.07"	"TCGA.75.5146.01A.01R.1628.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.NK.A7XE.01A.12R.A405.07"	"TCGA.64.5775.01A.01R.1628.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.33.6738.01A.11R.1949.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.33.4586.01A.01R.1443.07"	"TCGA.56.7822.01A.11R.2125.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.68.7757.01B.11R.2296.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.38.4628.01A.01R.1206.07"	"TCGA.85.7710.01A.11R.2125.07"
"S01"	0.00226414774248607	7.39822815680125e-15	0.0267880570313164	9.07440529873396e-15	0.231799108887936	0.0511742057120922	7.20564479394498e-15	9.8401515358865e-15	0.00794140911193077	0.00895437535693577	9.27599146886447e-15	0.276175859103066	0.0554945742582989	0.0783817675603724	0.00147168370803364	0.00984583472054449	0.16104008313881	0.0511260435829599	9.13677045114472e-15	9.31969362437843e-15	0.00180599790401386	0.0720655535006096	0.058970416650921	8.60890839754826e-15	0.0931946607855698	8.08692276350269e-15	1.02329673965626e-14	6.11082208279624e-15	0.358303221776801	0.167152349899967	8.19734195870622e-15	0.00425066503045337	0.313216832816553	5.89820303393368e-15	0.272929854780958	9.30049148744706e-15	0.181005139345066	9.16812965369783e-15	0.000259994866645027	0.0534506327290893	5.7157993517881e-15	7.99919219988062e-15	0.00864760053365891	0.0558160911774614	0.0170329630094183	0.00605938011123514	0.116444531888511	0.18503257269774	1.03826178436086e-14	0.0036250127153981	0.0024625273004622	0.0847244094427441	0.0093420978373264	0.0025000977378544	6.27695179885223e-15	0.00285965197193446	0.0638158174467862	0.0959649865989139	0.137906711668805	0.35370481366216	0.000606018907845417	0.167969845738004	0.0254683255575746	0.205700534460979	0.0750597039801186	0.112797868591351	0.0235447686962264	0.047459736952757	0.0101788509007266	0.242973262236381	7.2125799883712e-15	0.275814974628835	0.201700659905157	0.455631706953806	6.3951984924935e-15	0.0620118071744754	0.0673077313398487	1.00737672721935e-14	0.0809301767452424	0.232894730912511	9.18697991508733e-15	0.0448363964403434	0.171958113833106	0.279904735902708	5.69612859450428e-15	0.033961199408125	0.0129735858695056	0.06558423861257	0.155892728941538	0.0285265221461729	1.30285919443371e-14	0.136242233999102	0.0110868635652003	5.72622944220363e-15	8.37048181074375e-15	0.0714951369815314	9.82974312644797e-15	7.99824386717568e-15	0.109483431225758	6.87165626033898e-15	0.0249695941513492	0.0305266695443466	0.00146183694615502	1.06585525346258e-14	0.0449286763033976	0.133898610079943	7.1564478807864e-15	0.0560701546178225	7.6272976362084e-15	0.179722164579231	0.0107686066803251	6.19736563802742e-15	7.18902762092865e-15	6.59378788824714e-15	0.0330373344499404	0.104747677268169	7.22911141205767e-15	0.0266303453895578	6.77607121495512e-15	0.0118177123015321	6.33434219227508e-15	0.0210730397525653	0.0229605712459196	7.68416901912708e-15	0.0109625525427905	7.48416261317353e-15	1.01440478123751e-14	0.0287026738993013	0.0170731031307114	0.192890019362308	0.115303392939945	0.265673269253782	6.33259994608199e-15	0.402874849327968	0.0116484080542893	1.37571008137863e-14	0.0255075849471193	0.0277490200777018	0.171713264127125	9.51532613450244e-15	0.00249848158034324	0.00823228209597224	0.0169547222801576	0.0429383986792785	0.282675985260273	0.00568788498053378	0.265126006893211	0.0397481352291262	0.0767523479759826	0.272729829286532	0.00834872974195694	0.076428974027147	3.50767702815762e-07	6.93151582045279e-15	0.000954760961044609	0.024216612392223	0.0164328923697007	0.0191829935611004	0.00919480235015998	0.207812981878251	0.0286144008024478	8.74745158786518e-15	7.73792544342109e-15	0.0961645917123436	0.383636248002376	5.0985823322913e-15	1.04830109612467e-14	7.48554825949265e-15	5.86489718019663e-15	0.0635986338862127	9.359080201284e-15	0.0793106028462757	1.00088409761105e-14	9.50815782031472e-15	0.0916422542697417	0.177301672454433	0.00396741651405621	0.136430078919397	9.36035287630353e-15	0.00189705816006222	0.0240808693236156	0.102732802969821	0.0319651394416602	0.0157228957486708	6.24922227842454e-15	0.101297853956843	7.7608355783025e-15	7.19252132561185e-15	0.0218925151272151	0.0106411228269937	0.0532572710990754	0.206295941008749	0.188505624519698	0.152995047183092	0.180712133183133	0.177776240396308	9.09622660603773e-15	6.62476424580182e-15	0.0988263502826338	0.00513126775426784	7.31286329555266e-15	0.0357979460440569	0.189510478469171	0.0419782025066155	7.37099147004097e-15	0.0933734813623746	0.0941188807143858	0.0223903517215804	0.0231799488345504	0.0176218847512305	9.08482180370616e-15	0.0170556775898588	0.252819592759261	8.99979228931009e-15	0.110934363071744	9.91989079283875e-15	0.074715594787873	1.19703000395155e-14	6.95415185139785e-15	0.204351660494203	0.206919187419077	0.0198046179115121	0.0323249949451268	0.0791137087773269	9.28633786189117e-15	0.0783502483686167	6.40565599587228e-15	1.06697658361394e-14	0.0905560854712208	0.29035671863661	0.194872383235256	0.000534107347120078	5.72674823533332e-15	0.113270806351537	0.00883896249369493	0.102967376400367	0.0101568373157875	0.181910611821498	0.0941418266689711	0.208621347740437	0.210929992762673	0.0588030065004576	7.58959801855177e-15	9.7936287928257e-15	0.140937149736221	8.51481421595342e-15	0.0197490087517874	8.01033412188457e-07	7.75123160581586e-15	1.07893173221588e-14
"S02"	7.75830621457003e-15	7.39822815680125e-15	8.19078946867807e-15	0.00142997861077371	0.106953643917411	1.16211513738155e-14	7.20564479394498e-15	9.8401515358865e-15	7.17076051184911e-15	7.03092815479992e-15	0.19589799638372	0.0324163429116343	5.77023748788001e-15	0.418077420182367	0.0235393677780665	0.0563307056044301	0.124687439057585	0.00997364411672275	9.13677045114472e-15	9.31969362437843e-15	7.65514295876137e-15	0.688724137617003	6.75538676202122e-15	8.60890839754826e-15	8.39724515008362e-15	8.08692276350269e-15	0.000124205644265688	0.000874374206193741	3.76139563507441e-09	0.039025842923357	8.19734195870622e-15	0.170696530930628	0.168054699471509	5.89820303393368e-15	0.0710289597200066	0.0115688828655028	1.05243042836625e-14	9.16812965369783e-15	5.80976701577599e-15	0.0925178331855684	5.7157993517881e-15	0.500086437612461	0.177657689837086	0.461197341437934	8.94765597126829e-15	0.0272765607525455	0.577044966175664	0.344413820369949	0.00355511369788441	6.25941207933268e-15	8.02181650636501e-15	7.27234180022699e-15	9.78152100661352e-15	9.92042054678724e-15	6.27695179885223e-15	0.493835832237356	0.562214300341803	0.0490786740784766	0.38505100773848	8.14852109382199e-15	7.94501603833024e-15	6.46981177174542e-15	1.08800243269787e-14	0.0839528972702645	1.05783272800641e-14	0.0127309207331102	0.00146917264780098	9.50704740666752e-15	1.0245827787609e-14	0.0684751897648049	7.2125799883712e-15	6.7139476931323e-15	1.67846432999178e-10	0.0213662146476365	6.3951984924935e-15	0.0114413969296725	1.03892317239611e-14	0.0226959862358637	0.184776076839915	0.213099151721408	9.18697991508733e-15	0.311173720984069	9.45795361252104e-15	0.0996120868978638	5.69612859450428e-15	1.11273017880417e-14	0.000532112557054965	0.617933641295656	0.452429992741883	7.89368473796769e-15	1.30285919443371e-14	0.46600925183746	0.537666371213524	5.72622944220363e-15	8.37048181074375e-15	0.000255860031981769	9.82974312644797e-15	7.99824386717568e-15	0.379632121545567	6.87165626033898e-15	6.99288397015826e-15	1.23728971411968e-14	9.24377621263164e-15	1.06585525346258e-14	0.0111892519557548	8.60631944486259e-15	7.1564478807864e-15	0.679277554875741	7.6272976362084e-15	0.0179108764333863	2.46619583643081e-07	6.19736563802742e-15	0.00382802384236869	0.0247586204966537	1.00786850108659e-14	0.591999076112967	0.000195219353757322	8.85378247529536e-15	6.77607121495512e-15	0.747813595635534	6.33434219227508e-15	0.081453586322225	1.27978587674932e-05	7.68416901912708e-15	9.3814784517328e-15	7.48416261317353e-15	1.01440478123751e-14	0.215114623347113	0.090442584429417	0.00860485591223551	0.143708187738579	7.30911765235487e-15	6.33259994608199e-15	0.0481898564895605	7.97230186590203e-15	0.0649795317176057	0.110440937983283	1.09648458174742e-14	0.531298315738009	9.51532613450244e-15	6.49953923382666e-15	0.0131947703074289	0.0154378254231635	0.0196629173255964	1.24293740482664e-11	9.16131079904665e-15	8.31994168644437e-15	0.0357250956362282	0.52266655997341	0.14841753744667	9.37300987787514e-15	1.05938983463636e-14	8.32575967478285e-15	5.08503729592899e-14	7.49320575417192e-15	9.84610566170976e-15	9.31282129102305e-15	0.145441477107088	8.84374271763885e-15	6.44407204788062e-15	1.11782547299915e-14	0.390171472629738	0.00464438538610267	0.435713843880573	1.03543418757541e-09	0.578554480638833	0.0257315855121144	7.48554825949265e-15	5.86489718019663e-15	0.548859483435819	9.359080201284e-15	0.0100273510777484	0.00238790606250395	0.153862540277294	0.627186257698784	0.0133050039873198	1.23454409010414e-14	6.87309729987071e-15	9.36035287630353e-15	7.81379906308358e-15	1.05939988380538e-14	7.61643399605305e-15	0.259964259746349	0.173054906441094	6.24922227842454e-15	1.2692829832342e-14	0.000927712792530266	7.19252132561185e-15	0.0164720383793018	0.079877758684265	7.48575013152156e-15	0.00197612296514973	7.72446679752491e-12	0.0481845086414154	0.00338553706280041	0.082300296675083	9.09622660603773e-15	6.62476424580182e-15	0.165042377481906	7.90698866920529e-15	7.31286329555266e-15	7.06904704992916e-15	0.0214225483571613	0.49835861909032	0.00127853682829278	7.12693305340858e-15	9.56006570744938e-15	0.105140431225326	0.0166917843252476	0.0071745773498025	0.0165020426521763	0.193590105343679	0.0186004897328827	0.0138140886614706	0.392953999755043	9.91989079283875e-15	0.198263190399373	0.298088941626126	6.95415185139785e-15	8.51823866305445e-15	0.0709307727112712	0.00539629791544649	0.141572303227284	0.0383603050913948	9.28633786189117e-15	0.609053173828692	6.40565599587228e-15	0.000144454492145199	0.067066659898987	1.66388250615688e-08	8.22407171839314e-15	6.18002194254978e-15	5.72674823533332e-15	0.0250368519938347	8.41373756085011e-15	0.557767484387259	6.97025363354904e-15	0.129384194775297	0.318787033983124	0.30433478265246	0.0044093108755538	0.648524561403547	7.58959801855177e-15	0.00201827441580449	0.0609139374851483	3.55392360514366e-09	6.3028375684623e-15	0.447101970543418	0.237707984405718	1.07893173221588e-14
"S03"	2.36604607421235e-10	0.0156392313148692	0.141685380604751	0.0151890190875492	8.78109509159842e-15	0.0728046202486373	7.20564479394498e-15	9.8401515358865e-15	0.00284946616523054	7.03092815479992e-15	9.27599146886447e-15	1.04889252339417e-14	0.0870946052394323	1.65774187312327e-11	1.00491900424889e-14	0.25714155007376	0.0825006359208157	0.430902839558233	9.13677045114472e-15	9.31969362437843e-15	0.0139384946756952	0.0210006498741354	0.101144127094637	0.117962682191616	0.101083666097017	8.08692276350269e-15	0.0518657057122451	6.11082208279624e-15	0.246508969005551	0.381566316272462	8.19734195870622e-15	1.05916423475818e-14	0.124156483203606	5.89820303393368e-15	8.95505833659767e-15	9.30049148744706e-15	0.171734245604988	0.00224609756506819	5.80976701577599e-15	9.26421919406873e-15	5.7157993517881e-15	5.6561541769148e-15	7.65765124784272e-08	0.0618307820584836	1.41335610102016e-07	0.0717208121887278	0.0269730385544232	0.0395878493336354	0.00570769844936311	6.25941207933268e-15	8.02181650636501e-15	0.370405218846473	9.78152100661352e-15	0.0173430489833218	6.27695179885223e-15	5.82480797910434e-15	4.65925241308155e-15	0.321939003435383	0.0118765522047081	0.036436523375341	7.94501603833024e-15	0.172028725524968	0.133459709052328	0.177096671903877	0.305213823658462	0.0181610735134029	0.026405931714499	9.50704740666752e-15	1.0245827787609e-14	0.127781531569502	7.2125799883712e-15	6.7139476931323e-15	0.406615514736926	0.0723648558805786	6.3951984924935e-15	0.144909006190081	0.0898838850499569	1.00737672721935e-14	5.97723726415974e-15	1.99102920543035e-09	9.18697991508733e-15	5.23042345547685e-15	0.22650067307957	0.240275832052601	5.69612859450428e-15	0.0754364270287682	0.0500768897701936	4.74151056463231e-15	7.31064279477291e-15	0.0150774330623291	0.0517770785133567	0.0254189969383621	6.0971461295389e-15	5.72622944220363e-15	0.038776031339952	0.0225993937275038	0.00306786993286991	0.000973142474518056	0.208610155414564	0.00438774484905313	0.280835454822799	1.23728971411968e-14	0.0935251445199927	0.102958236096383	0.397042522509274	0.158882032220919	7.1564478807864e-15	5.05491167695675e-15	7.6272976362084e-15	0.300527258316277	1.16425842284152e-14	0.0824555480038092	7.18902762092865e-15	6.59378788824714e-15	0.0695286140078315	6.24492180471042e-07	0.00406379809777301	0.00703796593163993	0.0709515833923517	4.2560691622599e-15	6.33434219227508e-15	0.0188173192989053	0.133235459340757	0.0012014425729492	9.3814784517328e-15	7.48416261317353e-15	0.120130098894703	9.1891329974103e-15	2.00327332810982e-06	0.00884961362006594	0.0516288142682661	0.093935985731559	6.33259994608199e-15	0.0133573059809064	6.46849838338733e-09	0.00244537149958426	4.35237334956235e-11	0.179531310747317	0.00927060360003893	9.51532613450244e-15	6.49953923382666e-15	1.05184321029245e-14	0.0438945352633306	8.72223443896698e-15	0.408768605603947	9.16131079904665e-15	0.259445269925572	7.71268324572453e-15	4.25856639051023e-15	0.0656691831797426	0.150917141327843	1.05938983463636e-14	0.23567458773025	0.225793294612419	7.49320575417192e-15	0.165814477897681	0.00907313924156699	0.0637844253552521	0.0178311530146672	0.437886180973246	1.11782547299915e-14	8.74745158786518e-15	0.0011281871560754	0.135257496348717	6.9838467782761e-15	5.0985823322913e-15	1.04830109612467e-14	7.48554825949265e-15	5.86489718019663e-15	4.55833922969252e-15	0.051845116696171	0.113476158084975	1.00088409761105e-14	7.68634365523065e-05	4.14429699841561e-15	0.34037286039449	1.23454409010414e-14	0.216709267614588	9.36035287630353e-15	7.81379906308358e-15	0.108226214537295	0.218909154643688	7.70938275002997e-15	8.76219143429727e-15	6.24922227842454e-15	1.2692829832342e-14	7.7608355783025e-15	7.19252132561185e-15	7.20066383116539e-15	1.23593313709015e-14	0.0491716767405588	0.0379513002927704	0.258937326676493	0.13883881954769	0.189105742827543	0.257144552702897	9.09622660603773e-15	6.62476424580182e-15	0.0167215709502099	7.90698866920529e-15	0.0145089514816385	0.0666397505416948	0.42991457581435	4.87187594286679e-15	7.37099147004097e-15	0.405485773232842	9.56006570744938e-15	6.95143308993227e-15	0.00564630007336117	1.05158767477771e-14	0.0186371365151357	1.36093791078847e-14	0.155007250315056	8.99979228931009e-15	0.0103677459839834	0.13378724814235	0.0429857117989985	0.0639583985273078	0.00528963265201849	0.110809711582334	0.103376303636412	0.19824718173079	2.58515148391324e-05	0.243031311965331	0.0676254757430904	0.00581318381190593	6.40565599587228e-15	0.014264033722928	1.00428146910282e-14	0.214525120087221	0.00926310349956581	6.18002194254978e-15	0.0350209916741374	0.335282230752454	0.00413977072111164	4.61933989671105e-15	6.97025363354904e-15	0.380978783486257	4.22870251409399e-15	0.0630486522317067	0.107088345041705	4.32518655057408e-15	7.58959801855177e-15	0.00379202087462016	0.0637925086891402	8.51481421595342e-15	0.248569551314846	5.10704108431844e-15	7.75123160581586e-15	0.0243731684251896
